,Gender,Geographic Region,Loyalty Status,Neighborhood Cluster-7 Level,Affluence Grade,Age,Loyalty Card Tenure,Organics Purchase Count,Organics Purchase Indicator,Total Spend
562,1,3,2,1,6,74,12,0,0,3000.0
563,0,3,3,0,6,76,8,0,0,0.01
564,0,3,2,1,6,58,2,0,0,3000.0
565,0,3,3,5,5,36,5,0,0,0.01
566,0,0,3,5,10,37,5,0,0,0.01
567,0,0,3,3,13,35,8,2,1,0.01
568,0,3,2,3,9,43,8,1,1,50.01
569,1,0,3,5,10,44,8,1,1,0.01
570,0,1,3,3,4,38,8,0,0,0.01
571,0,3,0,4,13,62,8,0,0,18426.67
572,0,4,1,5,9,55,9,0,0,24300.0
573,1,3,2,2,10,46,9,0,0,3120.0
574,1,0,2,2,7,66,8,0,0,1200.0
575,0,3,3,3,8,56,5,0,0,0.01
576,1,4,2,3,8,55,18,0,0,23.84
577,1,3,3,3,8,53,4,0,0,0.01
578,0,1,2,4,14,58,18,2,1,100.0
579,0,3,3,4,8,56,8,0,0,0.01
580,0,2,0,4,11,67,11,1,1,12620.93
581,0,4,3,2,8,51,5,0,0,0.01
582,1,3,2,1,7,65,8,0,0,3000.0
583,1,1,2,1,13,69,5,0,0,5000.0
584,1,0,0,0,8,57,16,0,0,17496.51
585,0,4,3,2,11,36,7,1,1,0.01
586,0,1,2,3,5,58,5,0,0,1000.0
587,0,3,0,3,7,65,2,0,0,12000.0
588,1,1,3,4,8,51,4,0,0,0.01
589,1,0,2,2,7,62,11,0,0,4884.25
590,1,3,1,4,6,70,4,0,0,32000.0
591,0,1,2,2,6,41,10,1,1,3052.66
592,1,1,0,1,11,48,1,0,0,6000.0
593,1,3,2,4,20,22,2,2,1,100.0
594,0,0,0,2,9,74,12,0,0,6000.0
595,0,1,0,0,9,32,2,1,1,6000.0
596,0,1,3,5,8,32,5,0,0,0.01
597,0,0,2,4,13,49,9,0,0,500.0
598,1,3,0,1,12,63,13,0,0,5500.0
599,1,1,2,1,12,76,9,0,0,364.38
600,0,1,2,3,8,59,9,2,1,3000.0
601,0,3,1,2,8,71,3,0,0,20767.52
602,1,3,0,1,10,63,4,0,0,6000.0
603,0,1,2,5,4,61,1,0,0,3000.0
604,0,3,2,2,11,48,5,1,1,900.0
605,1,1,2,0,16,47,5,0,0,1000.0
606,1,1,3,4,7,53,4,0,0,0.01
607,0,0,0,4,6,77,32,0,0,6000.0
608,1,0,1,4,7,69,4,0,0,25162.77
609,1,0,3,2,18,48,7,2,1,0.01
610,0,1,2,4,8,71,31,1,1,4884.25
611,0,3,2,2,16,58,9,0,0,5000.0
612,0,3,2,1,8,51,5,0,0,3000.0
613,0,0,2,3,11,54,8,0,0,1500.0
614,0,3,2,4,16,69,8,0,0,3000.0
615,0,3,3,3,11,49,5,0,0,0.01
616,1,3,3,3,6,47,8,0,0,0.01
617,0,0,2,1,12,49,5,1,1,600.0
618,0,3,0,1,9,55,5,1,1,10000.0
619,0,0,0,3,7,67,9,0,0,11035.58
620,1,3,2,5,9,61,4,0,0,1000.0
621,1,0,2,2,4,49,9,0,0,900.0
622,0,0,2,5,10,54,5,0,0,100.01
623,0,0,3,5,8,72,8,1,1,0.01
624,0,0,0,5,14,52,6,1,1,6053.34
625,0,0,2,5,6,65,2,0,0,3000.0
626,0,0,2,2,9,70,5,1,1,3000.0
627,0,0,3,5,10,40,5,1,1,0.01
628,0,1,0,3,5,74,2,0,0,6000.0
629,0,3,2,2,7,33,13,1,1,1500.0
630,0,3,3,2,8,58,4,0,0,0.01
631,0,0,3,5,11,53,8,1,1,0.01
632,0,3,2,1,8,46,22,0,0,3000.0
633,0,3,2,5,3,70,8,0,0,3000.0
634,0,3,2,3,14,40,1,1,1,100.0
635,1,0,2,3,8,56,10,0,0,3000.0
636,0,3,3,5,8,46,4,0,0,0.01
637,0,3,3,3,8,44,5,0,0,0.01
638,0,3,0,0,7,48,7,2,1,6105.32
639,0,0,2,3,15,71,5,1,1,1500.0
640,0,3,2,5,9,32,1,1,1,600.0
641,0,3,3,3,7,51,9,0,0,0.01
642,0,2,0,3,9,60,2,0,0,11858.52
643,0,0,0,2,6,52,7,0,0,8200.0
644,1,1,3,5,8,48,7,0,0,0.01
645,1,3,3,1,12,74,7,1,1,0.01
646,0,3,2,3,4,42,8,1,1,4884.25
647,1,1,2,2,5,23,5,0,0,480.0
648,0,3,2,5,7,33,11,0,0,2000.0
649,0,3,2,2,4,51,14,0,0,2200.0
650,0,0,2,0,5,20,3,1,1,1208.13
651,0,3,0,3,9,29,3,1,1,10000.0
652,0,0,3,2,16,43,6,1,1,0.01
653,0,1,2,4,11,63,9,1,1,300.0
654,0,0,2,5,12,61,5,0,0,1500.0
655,0,0,0,3,4,43,8,0,0,6000.0
656,0,3,0,3,10,53,10,0,0,9630.0
657,0,0,2,1,7,60,1,1,1,4000.0
658,1,3,2,2,9,45,4,0,0,2000.0
659,0,0,2,2,12,40,4,0,0,2000.0
660,0,3,0,0,11,68,3,0,0,15000.0
661,0,1,2,5,10,51,6,0,0,3422.48
662,1,3,2,1,14,57,9,1,1,800.0
663,0,0,3,0,10,51,5,0,0,0.01
664,0,1,2,5,7,31,7,0,0,531.36
665,0,3,0,3,11,24,6,1,1,6053.35
666,0,1,3,3,8,45,4,0,0,0.01
667,1,3,2,5,4,46,9,0,0,3000.0
668,0,3,3,1,6,55,5,1,1,0.01
669,0,3,2,5,10,55,12,0,0,4234.11
670,1,1,2,2,12,65,8,0,0,3000.0
671,0,2,0,1,7,66,6,0,0,6000.0
672,1,0,2,5,20,48,9,2,1,500.0
673,1,3,2,4,9,57,1,0,0,3000.0
674,0,3,0,4,4,77,9,0,0,6035.46
675,0,3,0,0,11,44,7,0,0,6053.35
676,1,0,3,5,12,27,5,0,0,0.01
677,0,3,2,4,6,64,4,0,0,1440.0
678,0,3,3,2,8,59,5,0,0,0.01
679,1,3,2,0,7,67,9,0,0,50.01
680,1,1,2,3,13,50,5,0,0,500.0
681,0,3,0,1,11,36,6,1,1,9053.35
682,0,3,3,2,10,35,4,0,0,0.01
683,0,0,3,1,12,41,8,1,1,0.01
684,1,1,3,5,8,48,5,0,0,0.01
685,0,0,2,3,5,36,2,1,1,75.0
686,0,0,0,1,9,67,8,0,0,12105.32
687,0,0,0,1,16,70,14,1,1,19053.34
688,0,2,2,5,3,72,16,0,0,3000.0
689,0,0,3,5,10,36,4,1,1,0.01
690,1,0,0,1,8,44,6,0,0,6107.64
691,0,3,2,0,6,77,8,0,0,3000.0
692,0,1,0,3,8,64,8,0,0,10300.0
693,0,3,0,5,10,51,1,0,0,10000.0
694,0,0,0,2,8,51,2,0,0,6000.0
695,0,3,0,1,11,42,4,0,0,6000.0
696,1,1,2,0,12,54,12,0,0,3000.0
697,1,4,2,4,8,40,1,0,0,420.0
698,0,3,3,3,9,38,8,1,1,0.01
699,1,0,3,2,5,51,8,0,0,0.01
700,0,0,2,2,6,39,5,1,1,2000.0
701,0,0,0,4,9,50,1,0,0,6000.0
702,1,0,0,4,7,41,10,0,0,6315.0
703,0,3,3,2,11,70,6,1,1,0.01
704,0,3,0,4,13,48,9,0,0,6000.0
705,0,0,3,5,5,28,5,0,0,0.01
706,0,1,0,2,4,62,9,0,0,6000.0
707,1,2,0,1,11,70,11,1,1,6053.34
708,0,1,2,5,18,38,4,3,1,1000.0
709,0,0,3,1,9,76,7,0,0,0.01
710,1,1,2,5,12,49,8,0,0,2350.0
711,1,2,0,1,9,57,2,0,0,6000.0
712,0,3,2,2,3,74,2,1,1,4000.0
713,0,3,2,0,10,36,5,1,1,600.0
714,1,3,0,2,13,55,1,2,1,11000.0
715,0,1,2,5,14,50,3,0,0,5000.0
716,0,3,3,4,16,31,5,1,1,0.01
717,0,4,3,1,14,43,4,1,1,0.01
718,1,0,1,3,9,76,4,0,0,22025.0
719,0,3,3,1,10,65,8,0,0,0.01
720,1,0,3,3,8,58,4,0,0,0.01
721,0,2,3,5,8,39,5,1,1,0.01
722,0,1,0,2,6,65,24,1,1,9768.5
723,0,3,2,3,8,44,11,0,0,3500.0
724,0,3,2,5,10,47,9,0,0,3000.0
725,1,0,0,2,10,63,2,0,0,6000.0
726,1,0,3,5,7,51,8,0,0,0.01
727,0,3,3,5,11,51,8,0,0,0.01
728,0,3,3,2,8,52,5,0,0,0.01
729,0,1,0,1,14,50,11,0,0,10166.01
730,0,0,2,4,8,47,2,0,0,5000.0
731,0,0,2,1,7,64,5,0,0,2000.0
732,1,4,0,1,16,60,12,0,0,6105.32
733,0,1,2,1,8,52,2,0,0,4199.92
734,0,3,3,5,8,54,7,0,0,0.01
735,0,1,2,2,7,43,4,0,0,4000.0
736,0,0,0,5,26,55,13,2,1,6000.0
737,1,3,0,2,7,22,1,0,0,6000.0
738,0,1,0,5,10,56,2,1,1,6000.0
739,1,3,3,3,6,57,5,0,0,0.01
740,1,1,3,2,5,41,9,1,1,0.01
741,0,1,0,3,5,74,14,0,0,13791.44
742,0,3,3,2,14,36,11,1,1,0.01
743,0,0,2,4,18,33,9,3,1,500.0
744,0,3,2,5,14,36,5,0,0,0.02
745,0,3,2,2,4,39,3,0,0,3000.0
746,0,3,0,2,9,19,1,0,0,6000.0
747,0,3,2,2,4,40,2,0,0,1167.88
748,0,3,3,4,12,63,4,0,0,0.01
749,0,0,3,4,12,36,4,1,1,0.01
750,1,1,2,3,13,48,4,0,0,3000.0
751,0,1,2,3,8,53,1,0,0,1000.0
752,0,3,2,5,5,79,9,0,0,500.0
753,0,0,2,1,7,63,9,0,0,4035.88
754,1,1,2,4,9,52,4,0,0,1000.0
755,1,0,2,2,11,57,8,2,1,3000.0
756,0,3,3,5,7,37,9,1,1,0.01
757,0,3,2,3,7,58,11,0,0,1000.0
758,0,3,3,3,20,41,5,2,1,0.01
759,0,1,0,1,14,52,4,2,1,20000.0
760,1,1,0,2,6,53,5,0,0,12053.35
761,0,3,3,3,7,47,8,0,0,0.01
762,1,2,2,4,4,69,5,0,0,1500.0
763,1,3,0,1,11,52,8,0,0,6052.65
764,1,3,2,1,17,52,1,0,0,1000.0
765,1,0,2,3,14,62,5,0,0,2000.0
766,0,1,0,2,12,62,8,0,0,12105.32
767,0,0,0,2,5,49,4,0,0,5040.0
768,0,3,0,5,7,78,5,0,0,6000.0
769,1,3,0,2,8,60,13,0,0,13000.0
770,0,3,0,4,6,62,8,0,0,8300.0
771,0,1,3,3,9,44,5,1,1,0.01
772,0,1,3,5,14,74,8,0,0,0.01
773,1,0,3,5,5,62,5,0,0,0.01
774,0,3,2,1,5,54,4,0,0,4000.0
775,0,3,3,3,15,44,8,2,1,0.01
776,0,0,3,3,7,45,8,0,0,0.01
777,0,1,2,5,11,29,9,2,1,1000.0
778,0,3,3,4,2,54,8,0,0,0.01
779,1,2,0,1,6,51,7,0,0,15053.35
780,0,3,3,1,6,49,8,0,0,0.01
781,0,3,3,3,7,49,9,0,0,0.01
782,1,2,0,2,9,50,1,0,0,12000.0
783,0,3,2,4,9,67,4,0,0,1000.0
784,1,0,3,3,9,48,8,0,0,0.01
785,0,0,0,1,5,57,2,0,0,6000.0
786,1,2,2,2,8,62,18,0,0,2679.2
787,0,0,3,0,9,57,11,0,0,0.01
788,0,0,3,5,8,40,10,1,1,0.01
789,0,3,2,3,6,51,5,0,0,1000.0
790,0,1,3,5,11,45,5,0,0,0.01
791,0,3,2,1,9,59,4,0,0,1000.0
792,1,0,3,3,7,31,7,1,1,0.01
793,0,0,2,5,10,47,2,0,0,37.01
794,1,3,2,5,7,38,7,0,0,350.0
795,0,3,0,1,6,73,11,0,0,9107.17
796,0,3,0,1,13,77,5,0,0,6000.0
797,0,0,2,1,6,70,5,0,0,3000.0
798,0,0,3,1,3,62,11,0,0,0.01
799,0,1,0,1,10,62,3,0,0,9000.0
800,1,0,3,5,3,41,5,0,0,0.01
801,1,1,0,3,13,52,1,0,0,6000.0
802,1,1,2,1,5,67,28,0,0,3300.01
803,0,3,0,2,10,67,31,0,0,6000.0
804,0,0,1,2,12,40,3,1,1,20487.4
805,0,2,1,5,13,60,5,1,1,22000.0
806,0,3,3,1,13,64,7,1,1,0.01
807,1,3,0,2,6,51,7,0,0,18106.7
808,0,0,1,0,8,71,5,1,1,20500.0
809,0,3,2,4,8,45,6,0,0,2000.0
810,1,3,3,5,5,62,7,0,0,0.01
811,0,3,0,4,6,67,6,0,0,7000.0
812,0,3,3,2,2,55,8,0,0,0.01
813,0,0,1,3,9,68,3,1,1,23690.92
814,1,1,2,2,6,37,9,0,0,500.0
815,0,3,1,2,10,47,1,0,0,55000.0
816,0,0,2,5,10,75,9,1,1,2650.0
817,1,2,2,3,10,47,5,0,0,3000.0
818,1,0,2,2,1,45,8,0,0,3000.0
819,0,3,3,4,15,33,5,1,1,0.01
820,1,1,1,3,5,68,3,0,0,20665.56
821,1,3,3,3,9,49,4,0,0,0.01
822,0,3,2,2,9,44,11,0,0,3746.34
823,0,3,0,2,6,52,5,1,1,6053.35
824,0,3,2,4,10,36,9,1,1,1600.0
825,0,3,2,3,7,59,5,0,0,2500.0
826,0,3,0,3,8,51,7,0,0,6053.35
827,0,1,3,5,15,26,5,1,1,0.01
828,0,1,3,5,5,41,5,0,0,0.01
829,0,0,2,0,8,65,5,1,1,1000.0
830,0,1,0,1,11,68,5,0,0,6000.0
831,1,3,3,0,10,59,9,0,0,0.01
832,1,0,0,5,7,64,26,0,0,7828.53
833,0,3,0,0,6,69,13,0,0,14958.67
834,0,3,0,0,12,55,28,0,0,14800.0
835,1,1,2,3,9,76,8,1,1,0.02
836,0,1,0,3,7,63,4,0,0,10000.0
837,1,2,1,1,2,43,7,0,0,24053.35
838,1,0,3,5,6,49,5,0,0,0.01
839,0,3,2,4,9,75,2,0,0,5000.0
840,0,2,2,2,14,72,7,0,0,3026.67
841,0,3,0,5,10,70,1,0,0,8000.0
842,0,1,2,1,13,37,4,1,1,3000.0
843,1,2,1,3,11,66,15,0,0,31000.0
844,1,3,2,4,8,64,9,0,0,3000.0
845,0,4,3,4,11,42,4,1,1,0.01
846,0,0,3,1,4,69,4,0,0,0.01
847,0,3,2,0,13,74,6,0,0,2000.0
848,0,0,0,1,4,72,29,0,0,6955.32
849,0,0,3,2,10,78,9,1,1,0.01
850,0,0,2,2,5,35,3,0,0,3000.0
851,1,0,2,3,10,53,1,0,0,1800.0
852,0,0,2,5,9,74,4,1,1,1000.0
853,0,1,3,2,14,54,9,1,1,0.01
854,0,2,2,0,5,68,21,0,0,4000.0
855,1,0,2,3,10,76,6,1,1,2000.0
856,0,1,2,3,3,48,12,0,0,44.12
857,1,1,2,3,4,29,5,0,0,600.01
858,0,3,0,1,9,33,13,1,1,12000.0
859,0,3,3,4,3,55,5,0,0,0.01
860,0,1,2,4,11,47,10,1,1,3000.0
861,0,1,2,5,11,32,5,1,1,0.02
862,0,0,2,1,12,69,8,0,0,3000.0
863,0,3,2,4,6,52,11,0,0,1000.0
864,0,0,2,5,1,46,5,0,0,1000.0
865,0,3,0,5,5,63,8,0,0,10000.0
866,1,3,3,2,11,41,5,0,0,0.01
867,1,4,2,1,10,71,4,0,0,2161.72
868,0,2,2,1,14,48,4,1,1,3900.0
869,1,3,0,2,8,46,2,0,0,6000.0
870,0,3,3,5,5,43,5,0,0,0.01
871,0,0,0,5,12,73,7,0,0,6053.35
872,0,0,2,0,10,48,10,0,0,200.0
873,0,3,2,0,12,54,2,0,0,3000.0
874,0,3,3,5,9,49,5,1,1,0.01
875,0,0,2,2,10,66,3,1,1,5000.0
876,0,0,3,3,10,44,4,1,1,0.01
877,1,3,0,2,21,33,9,3,1,6000.0
878,1,3,1,1,12,70,29,0,0,30075.0
879,0,3,2,0,10,50,4,0,0,1000.0
880,0,4,0,3,6,68,12,0,0,6000.0
881,1,3,0,5,10,43,5,1,1,6000.0
882,0,3,2,2,12,65,8,0,0,50.01
883,0,3,3,2,7,51,8,0,0,0.01
884,0,1,0,3,6,52,4,0,0,6053.34
885,0,3,2,2,6,46,9,0,0,3511.53
886,0,3,0,0,10,71,5,0,0,6000.0
887,1,1,0,1,5,59,1,1,1,6000.0
888,1,4,0,5,4,76,13,0,0,15527.42
889,0,1,0,3,7,71,4,0,0,12000.0
890,0,1,2,1,7,24,5,1,1,3000.0
891,0,1,2,0,4,50,5,0,0,5000.0
892,1,4,2,2,10,55,5,0,0,5000.0
893,1,1,2,2,10,66,2,0,0,5000.0
894,0,1,2,3,8,59,4,0,0,2000.0
895,0,3,0,3,24,51,1,2,1,11500.0
896,0,0,3,5,11,34,9,2,1,0.01
897,1,3,3,0,6,76,7,1,1,0.01
898,1,3,3,3,6,39,1,0,0,0.01
899,0,0,0,2,10,56,5,0,0,6187.2
900,0,3,3,1,10,59,5,0,0,0.01
901,0,2,2,1,5,59,4,0,0,4000.0
902,0,0,3,5,7,38,5,1,1,0.01
903,0,1,2,1,9,72,3,1,1,5000.0
904,0,1,0,5,11,64,4,1,1,12000.0
905,0,3,2,3,9,43,8,0,0,200.0
906,1,4,2,1,3,67,1,0,0,5000.0
907,0,3,3,3,8,39,5,1,1,0.01
908,0,1,3,3,8,67,5,0,0,0.01
909,0,1,3,4,8,62,5,0,0,0.01
910,0,0,1,5,7,62,2,0,0,57452.71
911,0,3,0,1,7,67,2,0,0,6000.0
912,0,1,3,1,7,53,5,1,1,0.01
913,1,0,2,3,6,50,1,0,0,3000.0
914,0,0,0,5,4,79,2,0,0,6000.0
915,0,3,0,4,7,66,2,0,0,6000.0
916,0,3,0,5,11,65,5,0,0,6000.0
917,1,1,2,2,9,53,3,0,0,3000.0
918,0,0,2,5,3,64,6,0,0,5000.0
919,0,0,0,1,13,73,1,0,0,6000.0
920,0,4,3,2,11,58,8,0,0,0.01
921,0,0,2,3,10,57,9,0,0,420.01
922,1,3,3,4,11,50,5,1,1,0.01
923,1,0,3,2,6,43,8,0,0,0.01
924,0,3,2,1,10,53,4,0,0,1000.0
925,0,1,2,3,15,72,2,0,0,1000.0
926,0,1,2,4,17,71,4,1,1,2000.0
927,0,0,2,4,8,56,10,0,0,360.0
928,1,0,0,2,7,66,14,0,0,12000.0
929,1,3,3,0,7,45,7,0,0,0.01
930,0,3,3,2,4,64,5,0,0,0.01
931,0,1,0,1,6,70,8,0,0,14100.0
932,1,3,2,1,6,50,8,0,0,0.02
933,0,3,0,1,9,66,2,1,1,6000.0
934,0,3,0,1,9,62,12,1,1,12160.99
935,1,3,3,5,16,41,7,0,0,0.01
936,1,3,3,2,7,47,5,0,0,0.01
937,1,2,3,4,4,50,8,0,0,0.01
938,0,3,2,5,12,32,1,1,1,100.0
939,0,3,2,1,18,52,7,2,1,50.01
940,0,1,2,5,13,35,12,1,1,1799.99
941,0,3,0,0,12,59,11,0,0,6000.0
942,0,4,0,2,3,57,5,0,0,16000.0
943,1,3,0,0,9,66,14,0,0,15000.0
944,0,0,0,2,8,51,2,0,0,6000.0
945,0,1,2,1,5,64,5,0,0,3000.0
946,0,0,0,5,10,68,6,0,0,6000.0
947,0,1,2,5,5,26,8,0,0,600.0
948,0,3,0,2,9,49,4,2,1,10000.0
949,1,0,2,2,11,54,1,0,0,2112.5
950,0,0,3,3,3,44,5,0,0,0.01
951,0,0,3,2,5,49,5,0,0,0.01
952,0,3,2,3,5,28,5,0,0,600.0
953,0,0,2,3,3,58,18,0,0,1000.0
954,1,0,3,3,8,40,8,0,0,0.01
955,0,0,3,1,13,62,8,0,0,0.01
956,1,1,3,5,11,48,5,0,0,0.01
957,0,1,0,0,7,58,4,0,0,10050.0
958,1,1,3,4,9,61,5,0,0,0.01
959,0,1,2,5,3,66,5,0,0,5000.0
960,1,0,2,4,8,48,8,0,0,55.01
961,1,0,0,0,2,47,2,0,0,12000.0
962,0,1,3,2,13,44,8,0,0,0.01
963,0,1,0,0,5,42,1,1,1,14280.79
964,1,3,3,2,17,34,4,2,1,0.01
965,0,4,2,2,4,74,5,0,0,1500.0
966,0,1,3,2,4,41,5,0,0,0.01
967,1,3,2,1,9,48,10,0,0,500.0
968,1,0,2,3,9,55,2,0,0,2050.0
969,0,2,2,3,15,50,26,0,0,1440.0
970,0,3,2,1,6,67,9,0,0,3000.0
971,1,2,0,4,23,38,1,2,1,5400.0
972,1,3,2,1,9,75,11,0,0,3000.0
973,0,3,2,2,12,30,1,1,1,2520.0
974,0,3,1,0,6,71,1,0,0,25000.0
975,0,0,3,4,11,28,8,0,0,0.01
976,1,2,2,0,10,66,9,0,0,2000.0
977,1,2,2,2,17,50,3,0,0,12.29
978,0,1,3,1,8,65,4,1,1,0.01
979,0,0,3,3,6,48,4,0,0,0.01
980,1,3,0,0,6,55,5,0,0,6000.0
981,0,4,3,3,11,38,8,0,0,0.01
982,0,0,3,3,11,51,9,0,0,0.01
983,1,0,2,2,9,66,1,1,1,3000.0
984,1,3,0,0,10,47,2,0,0,6000.0
985,0,0,0,3,12,53,3,0,0,10000.0
986,0,1,2,0,8,42,17,0,0,850.0
987,0,3,0,3,12,55,3,0,0,9000.0
988,1,3,2,1,15,33,8,1,1,600.0
989,1,0,0,3,7,58,4,0,0,6000.01
990,0,0,2,5,7,59,1,0,0,500.0
991,0,3,2,3,10,52,3,0,0,1698.95
992,0,3,3,2,9,48,8,0,0,0.01
993,1,3,0,0,12,65,5,1,1,14000.0
994,1,0,1,4,12,62,3,0,0,24901.94
995,1,1,3,3,11,48,5,0,0,0.01
996,0,0,0,2,3,61,3,0,0,18000.0
997,0,3,3,2,16,31,5,2,1,0.01
998,0,4,0,1,7,78,27,0,0,16146.24
999,0,1,3,2,6,64,8,0,0,0.01
1000,1,1,3,5,7,47,5,0,0,0.01
1001,0,1,3,5,5,64,5,0,0,0.01
1002,0,3,0,3,12,51,4,0,0,6000.0
1003,1,0,3,2,12,53,5,0,0,0.01
1004,1,3,0,0,8,57,3,0,0,10000.0
1005,0,0,3,5,5,33,5,0,0,0.01
1006,1,1,2,1,6,56,9,0,0,800.0
1007,1,4,2,2,11,59,9,0,0,1000.0
1008,0,3,1,0,6,73,3,0,0,20583.75
1009,0,0,0,3,3,71,17,0,0,6000.0
1010,0,3,3,3,5,57,11,0,0,0.01
1011,0,2,2,4,6,61,7,0,0,3000.0
1012,0,0,0,4,9,71,2,0,0,12000.0
1013,0,3,3,4,7,45,8,0,0,0.01
1014,1,3,3,4,5,51,10,0,0,0.01
1015,0,3,2,3,10,66,2,0,0,4000.0
1016,1,0,0,4,5,68,31,0,0,6000.0
1017,0,1,2,5,10,63,8,0,0,100.01
1018,0,0,2,5,9,30,1,1,1,4800.0
1019,0,0,3,0,6,52,11,0,0,0.01
1020,1,3,3,5,10,29,5,0,0,0.01
1021,1,1,2,1,5,72,11,0,0,1000.0
1022,0,0,2,3,6,56,9,0,0,1500.0
1023,0,3,3,1,12,45,5,0,0,0.01
1024,0,3,3,5,9,38,5,1,1,0.01
1025,0,0,2,3,10,57,5,0,0,2000.0
1026,0,3,3,2,7,41,9,0,0,0.01
1027,0,1,0,1,13,37,1,0,0,6000.0
1028,1,3,0,1,10,71,9,0,0,11000.0
1029,1,2,1,3,7,62,3,0,0,20498.14
1030,1,3,2,1,12,33,4,2,1,780.0
1031,0,3,2,1,16,57,5,1,1,5000.0
1032,0,3,3,3,6,48,8,0,0,0.01
1033,0,3,3,4,8,48,9,0,0,0.01
1034,0,3,2,2,7,37,1,0,0,2000.0
1035,1,0,3,3,8,43,7,0,0,0.01
1036,1,3,2,1,7,62,12,0,0,508.87
1037,0,0,0,3,13,59,5,0,0,6000.0
1038,1,3,2,1,12,60,7,0,0,1000.0
1039,0,0,3,5,13,79,9,1,1,0.01
1040,1,1,3,3,7,68,8,0,0,0.01
1041,1,0,0,4,9,51,4,0,0,6000.0
1042,1,0,2,3,12,35,1,0,0,3000.0
1043,0,0,0,1,9,48,3,2,1,12000.0
1044,1,1,3,4,5,49,4,0,0,0.01
1045,0,0,3,5,13,58,5,0,0,0.01
1046,1,3,2,0,10,47,8,0,0,50.01
1047,0,3,2,1,11,76,5,0,0,615.46
1048,0,0,0,1,6,77,2,0,0,6000.0
1049,1,0,3,2,7,39,5,0,0,0.01
1050,0,0,3,2,9,49,9,0,0,0.01
1051,1,0,3,1,2,60,4,0,0,0.01
1052,0,0,0,2,2,72,28,0,0,9600.0
1053,0,3,2,1,10,64,1,1,1,100.0
1054,0,0,2,3,13,34,16,1,1,384.0
1055,0,0,3,4,3,43,5,0,0,0.01
1056,0,2,3,3,10,31,8,1,1,0.01
1057,1,1,2,2,10,62,5,0,0,2000.0
1058,1,0,2,3,8,39,4,1,1,40.0
1059,0,0,2,5,8,41,1,1,1,420.0
1060,0,3,2,2,5,64,6,0,0,5000.0
1061,0,0,3,3,8,44,5,1,1,0.01
1062,0,0,0,4,15,61,8,1,1,12500.0
1063,0,1,0,1,14,61,16,1,1,14000.0
1064,0,3,2,0,11,36,1,1,1,420.0
1065,0,1,2,4,8,39,1,1,1,720.0
1066,0,3,2,0,12,69,5,0,0,4000.0
1067,0,3,2,1,5,64,5,0,0,420.0
1068,1,0,3,4,7,40,5,0,0,0.01
1069,0,0,3,5,4,54,5,0,0,0.01
1070,1,4,0,2,10,60,1,1,1,6000.0
1071,1,3,3,0,4,75,8,0,0,0.01
1072,0,1,0,2,7,79,21,0,0,11000.0
1073,0,1,3,4,13,61,16,0,0,0.01
1074,0,3,0,1,6,78,4,0,0,16000.0
1075,1,0,2,2,6,57,5,0,0,1000.0
1076,1,0,3,1,8,60,8,0,0,0.01
1077,1,3,0,2,9,60,1,0,0,6000.0
1078,0,1,3,2,5,45,5,0,0,0.01
1079,1,1,0,3,7,60,2,0,0,18000.0
1080,1,3,0,4,6,66,4,0,0,20000.0
1081,0,1,3,2,5,56,8,0,0,0.01
1082,0,3,3,1,14,51,7,0,0,0.01
1083,0,0,3,5,7,59,5,0,0,0.01
1084,0,2,0,2,6,31,5,1,1,6000.0
1085,0,3,2,2,9,65,9,0,0,1000.0
1086,0,0,0,4,7,67,2,0,0,6000.0
1087,0,3,2,5,2,37,4,1,1,3000.0
1088,0,1,3,5,6,40,4,0,0,0.01
1089,0,3,2,1,6,43,5,0,0,600.0
1090,0,2,3,3,7,45,5,0,0,0.01
1091,1,3,3,1,9,45,8,0,0,0.01
1092,0,0,3,5,11,49,9,2,1,0.01
1093,0,0,2,3,8,69,9,0,0,2000.0
1094,0,0,0,4,4,68,2,0,0,11000.0
1095,1,0,2,2,12,70,12,0,0,3000.0
1096,1,3,3,3,11,48,4,0,0,0.01
1097,0,3,2,5,8,56,10,0,0,530.0
1098,1,0,2,1,10,50,9,0,0,420.0
1099,1,1,2,5,10,65,5,0,0,5000.0
1100,0,0,0,1,7,38,1,0,0,6000.0
1101,1,3,0,1,7,71,2,0,0,9000.0
1102,1,3,0,0,6,57,1,0,0,5281.24
1103,0,3,2,1,8,53,3,0,0,3000.0
1104,0,3,3,0,7,53,5,0,0,0.01
1105,1,1,1,3,5,51,3,0,0,20569.19
1106,0,0,1,5,9,73,3,0,0,20740.07
1107,0,3,0,4,14,54,6,1,1,6107.64
1108,0,0,2,2,5,72,5,0,0,4000.0
1109,1,0,2,3,8,48,10,0,0,50.01
1110,1,1,0,3,12,60,19,0,0,12699.5
1111,0,1,3,2,6,63,5,1,1,0.01
1112,1,3,0,2,5,31,1,0,0,6000.0
1113,1,1,2,2,9,78,8,0,0,600.0
1114,0,0,2,4,9,76,12,0,0,2000.0
1115,0,0,3,2,14,42,9,0,0,0.01
1116,0,0,3,3,5,52,5,0,0,0.01
1117,0,1,2,3,8,22,1,1,1,1000.0
1118,0,0,0,3,11,43,7,1,1,12000.0
1119,0,3,0,1,6,73,4,0,0,12000.0
1120,0,0,0,5,9,75,7,1,1,9469.06
1121,0,2,2,1,12,74,9,1,1,720.0
1122,0,1,3,3,8,58,8,0,0,0.01
