"RB010","RB020","RB030","RB031","RB031_F","RB050","RB050_F","RB070","RB070_F","RB080","RB080_F","RB090","RB090_F","RB200","RB200_F","RB210","RB210_F","RB220","RB220_F","RB230","RB230_F","RB240","RB240_F","RB245","RB245_F","RB250","RB250_F","RB260","RB260_F","RB270","RB270_F","RL010","RL010_F","RL020","RL020_F","RL030","RL030_F","RL040","RL040_F","RL050","RL050_F","RL060","RL060_F","RL070","RL070_F","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2013","DE","5577301",,,3057.58318739054,,,,1975,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","5578801",,,3057.58318739054,,,,1952,,"2",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","5581701",,,3057.58318739054,,,,1986,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","5619701",,,3057.58318739054,,,,1940,,"2",,"2",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","5690001",,,3057.58318739054,,,,1953,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","5775101",,,3057.58318739054,,,,1937,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,"45",,,,,,,,,,,,,,
"2013","DE","5775301",,,3057.58318739054,,,,1958,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","5782901",,,3057.58318739054,,,,1957,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","5784201",,,3057.58318739054,,,,1956,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","5798701",,,3057.58318739054,,,,1961,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","5854601",,,3057.58318739054,,,,1953,,"2",,"1",,"3",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","5893401",,,3057.58318739054,,,,1937,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","5918601",,,3057.58318739054,,,,1956,,"1",,"1",,"2",,,,,,,,,,"11",,,,,,,,,,"0",,,,,,,,,,,,,,,,
"2013","DE","5922101",,,3057.58318739054,,,,1932,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","5999601",,,3057.58318739054,,,,1987,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","6005301",,,3057.58318739054,,,,1969,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,"0",,,,,,"0",,,,,,,,,,,,
"2013","DE","6067301",,,3057.58318739054,,,,1953,,"2",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,"0",,,,,,"0",,,,,,,,,,
"2013","DE","6072901",,,3057.58318739054,,,,1988,,"2",,"1",,"2",,,,,,,,,,"11",,"5",,,,,,,,"4",,,,,,,,,,,,,,,,
"2013","DE","6095901",,,3057.58318739054,,,,1944,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","6102101",,,3057.58318739054,,,,1938,,"2",,"1",,"2",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6105201",,,3057.58318739054,,,,1950,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6144401",,,3057.58318739054,,,,1937,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6168001",,,3057.58318739054,,,,1952,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,"0",,,,,,,,,,,,
"2013","DE","6175101",,,3057.58318739054,,,,1940,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,"20",,,,,,,,,,,,,,
"2013","DE","6206901",,,3057.58318739054,,,,1940,,"2",,"1",,"3",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6329601",,,3057.58318739054,,,,1933,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","6331601",,,3057.58318739054,,,,1970,,"1",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,"15",,,,,,,,,,,,,,,,
"2013","DE","6341301",,,3057.58318739054,,,,1953,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,"25",,"10",,"45",,,,,,,,,,,,,,
"2013","DE","6358601",,,3057.58318739054,,,,1962,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","6372201",,,3057.58318739054,,,,1944,,"2",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6385901",,,3057.58318739054,,,,1953,,"2",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,"35",,,,,,,,,,,,,,
"2013","DE","6454901",,,3057.58318739054,,,,1963,,"2",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,,,"35",,"0",,,,,,,,,,,,
"2013","DE","6460701",,,3057.58318739054,,,,1936,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6476001",,,3057.58318739054,,,,1970,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6508901",,,3057.58318739054,,,,1978,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","6509601",,,3057.58318739054,,,,1932,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6517201",,,3057.58318739054,,,,1986,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"17",,,,,,,,,,
"2013","DE","6521801",,,3057.58318739054,,,,1960,,"1",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","6624701",,,3057.58318739054,,,,1970,,"2",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","6639001",,,3057.58318739054,,,,1980,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6660901",,,3057.58318739054,,,,1966,,"1",,"2",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6660902",,,3057.58318739054,,,,1966,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,"20",,,,,,,,,,,,,,,,,,
"2013","DE","6698301",,,3057.58318739054,,,,1972,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","6698302",,,3057.58318739054,,,,1988,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6719801",,,3057.58318739054,,,,1940,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","6719802",,,3057.58318739054,,,,1937,,"2",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","6728901",,,3057.58318739054,,,,1935,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","6728902",,,3057.58318739054,,,,1932,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6748001",,,3057.58318739054,,,,1972,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","6748002",,,3057.58318739054,,,,1988,,"2",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6752201",,,3057.58318739054,,,,1939,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,"30",,,,,,,,,,,,,,,,,,
"2013","DE","6752202",,,3057.58318739054,,,,1941,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","6784601",,,3057.58318739054,,,,1939,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,"0",,,,,,,,,,,,,,,,
"2013","DE","6784602",,,3057.58318739054,,,,1941,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6824401",,,3057.58318739054,,,,1948,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6824402",,,3057.58318739054,,,,1950,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6838901",,,3057.58318739054,,,,1938,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6838902",,,3057.58318739054,,,,1941,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6843201",,,3057.58318739054,,,,1984,,"2",,"1",,"4",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6843202",,,3057.58318739054,,,,2008,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","6860801",,,3057.58318739054,,,,1954,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6860802",,,3057.58318739054,,,,1961,,"2",,"1",,"3",,,,,,,,,,"22",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6867301",,,3057.58318739054,,,,1963,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6867302",,,3057.58318739054,,,,1992,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","6873701",,,3057.58318739054,,,,1934,,"1",,"1",,"3",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6873702",,,3057.58318739054,,,,1937,,"2",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","6925101",,,3057.58318739054,,,,1950,,"2",,"1",,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","6925102",,,3057.58318739054,,,,1981,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,"0",,,,,,,,,,
"2013","DE","6927901",,,3057.58318739054,,,,1988,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","6927902",,,3057.58318739054,,,,1988,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,"37",,,,,,"0",,,,,,,,,,,,
"2013","DE","7145301",,,3057.58318739054,,,,1932,,"1",,"1",,"3",,,,,,,,,,"11",,,,,,,,,,,,"0",,"0",,,,,,,,,,,,
"2013","DE","7145302",,,3057.58318739054,,,,1932,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","7215301",,,3057.58318739054,,,,1962,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7215302",,,3057.58318739054,,,,1986,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","7235401",,,3057.58318739054,,,,1954,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","7235402",,,3057.58318739054,,,,1953,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7236001",,,3057.58318739054,,,,1936,,"1",,"1",,"3",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7236002",,,3057.58318739054,,,,1941,,"2",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","7240001",,,3057.58318739054,,,,1944,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,"0",,,,,,,,,,,,,,,,
"2013","DE","7240002",,,3057.58318739054,,,,1953,,"2",,"1",,"3",,,,,,,,,,"11",,,,,,,,"27",,,,,,,,,,,,,,,,,,
"2013","DE","7260201",,,3057.58318739054,,,,1939,,"1",,"1",,"4",,,,,,,,,,"11",,,,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","7260202",,,3057.58318739054,,,,1946,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7326701",,,3057.58318739054,,,,1936,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7326702",,,3057.58318739054,,,,1935,,"2",,"1",,"2",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7359101",,,3057.58318739054,,,,1978,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7359102",,,3057.58318739054,,,,1983,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","7404301",,,3057.58318739054,,,,1962,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7404302",,,3057.58318739054,,,,1967,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,
"2013","DE","7461501",,,3057.58318739054,,,,1951,,"1",,"1",,"4",,,,,,,,,,"11",,,,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","7461502",,,3057.58318739054,,,,1953,,"2",,"1",,"4",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7508201",,,3057.58318739054,,,,1956,,"1",,"1",,"2",,,,,,,,,,"11",,,,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","7508202",,,3057.58318739054,,,,1957,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7526401",,,3057.58318739054,,,,1987,,"2",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,"0",,,,,,,,,,,,,,,,
"2013","DE","7526402",,,3057.58318739054,,,,1986,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7545901",,,3057.58318739054,,,,1964,,"2",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","7545902",,,3057.58318739054,,,,1995,,"2",,"1",,"2",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7567701",,,3057.58318739054,,,,1949,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7567702",,,3057.58318739054,,,,1949,,"2",,"1",,"4",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7569601",,,3057.58318739054,,,,1939,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","7569602",,,3057.58318739054,,,,1941,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","7586901",,,3057.58318739054,,,,1966,,"2",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7586902",,,3057.58318739054,,,,1994,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7597501",,,3057.58318739054,,,,1938,,"1",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7597502",,,3057.58318739054,,,,1943,,"2",,"1",,"4",,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7641201",,,3057.58318739054,,,,1956,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,"0",,,,,,"0",,,,,,,,,,,,,,
"2013","DE","7641202",,,3057.58318739054,,,,1989,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7655401",,,3057.58318739054,,,,1953,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7655402",,,3057.58318739054,,,,1980,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7681301",,,3057.58318739054,,,,1946,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7681302",,,3057.58318739054,,,,1946,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7696201",,,3057.58318739054,,,,1940,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7696202",,,3057.58318739054,,,,1937,,"2",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7750201",,,3057.58318739054,,,,1950,,"2",,"1",,"3",,,,,,,,,,"11",,"5",,,,,,"36",,,,,,,,,,,,,,,,,,
"2013","DE","7750202",,,3057.58318739054,,,,1981,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","7753001",,,3057.58318739054,,,,1951,,"1",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7753002",,,3057.58318739054,,,,1952,,"2",,"1",,"3",,,,,,,,,,,,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7761401",,,3057.58318739054,,,,1944,,"1",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7761402",,,3057.58318739054,,,,1941,,"2",,"1",,"3",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7771001",,,3057.58318739054,,,,1942,,"1",,"1",,"3",,,,,,,,,,"11",,"5",,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","7771002",,,3057.58318739054,,,,1949,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,"40",,,,,,,,,,,,,,
"2013","DE","7885901",,,3057.58318739054,,,,1962,,"1",,"2",,"3",,,,,,,,,,,,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","7885902",,,3057.58318739054,,,,1989,,"2",,"2",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7929701",,,3057.58318739054,,,,1951,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7929702",,,3057.58318739054,,,,1952,,"2",,"1",,"1",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7935101",,,3057.58318739054,,,,1978,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7935102",,,3057.58318739054,,,,1983,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7968601",,,3057.58318739054,,,,1978,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7968602",,,3057.58318739054,,,,1983,,"2",,"1",,"4",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7975601",,,3057.58318739054,,,,1957,,"1",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,,,,,,,"0",,,,,,,,,,
"2013","DE","7975602",,,3057.58318739054,,,,1960,,"2",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7995001",,,3057.58318739054,,,,1956,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","7995002",,,3057.58318739054,,,,1989,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8054601",,,3057.58318739054,,,,1935,,"1",,"1",,"3",,,,,,,,,,"11",,"5",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8054602",,,3057.58318739054,,,,1942,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"8",,,,,,,,,,
"2013","DE","8105501",,,3057.58318739054,,,,1945,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,"23",,,,"20",,,,,,,,,,,,,,
"2013","DE","8105502",,,3057.58318739054,,,,1943,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8140501",,,3057.58318739054,,,,1969,,"2",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,"0",,,,"0",,,,,,,,,,,,
"2013","DE","8140502",,,3057.58318739054,,,,2000,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,"5",,,,,,,,,,
"2013","DE","8141801",,,3057.58318739054,,,,1956,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8141802",,,3057.58318739054,,,,1949,,"2",,"2",,"1",,,,,,,,,,"11",,"4",,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","8154601",,,3057.58318739054,,,,1969,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8154602",,,3057.58318739054,,,,1970,,"2",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8165101",,,3057.58318739054,,,,1945,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8165102",,,3057.58318739054,,,,1940,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,"0",,,,,,,,,,,,,,,,
"2013","DE","8195101",,,3057.58318739054,,,,1953,,"2",,"1",,"4",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8195102",,,3057.58318739054,,,,1980,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,"0",,,,,,,,,,,,,,
"2013","DE","8229201",,,3057.58318739054,,,,1973,,"2",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8229202",,,3057.58318739054,,,,2007,,"1",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8233101",,,3057.58318739054,,,,1937,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,"20",,,,,,,,,,,,,,,,,,
"2013","DE","8233102",,,3057.58318739054,,,,1944,,"2",,"1",,"4",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8238501",,,3057.58318739054,,,,1969,,"1",,"1",,"3",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8238502",,,3057.58318739054,,,,1970,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8254401",,,3057.58318739054,,,,1945,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8254402",,,3057.58318739054,,,,1951,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8257001",,,3057.58318739054,,,,1968,,"2",,"1",,"1",,,,,,,,,,,,"4",,,,,,,,"0",,,,,,"0",,,,,,,,,,
"2013","DE","8257002",,,3057.58318739054,,,,1958,,"1",,"1",,"3",,,,,,,,,,,,"4",,,,,,,,,,,,"0",,,,,,,,,,,,
"2013","DE","8285601",,,3057.58318739054,,,,1941,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8285602",,,3057.58318739054,,,,1953,,"2",,"1",,"4",,,,,,,,,,,,"5",,,,,,,,,,"0",,"0",,,,,,,,,,,,
"2013","DE","8338201",,,3057.58318739054,,,,1979,,"2",,"1",,"4",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8338202",,,3057.58318739054,,,,2001,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8346201",,,3057.58318739054,,,,1974,,"1",,"1",,"2",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8346202",,,3057.58318739054,,,,1983,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8377401",,,3057.58318739054,,,,1941,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8377402",,,3057.58318739054,,,,1943,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8383401",,,3057.58318739054,,,,1979,,"1",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,"33",,,,,,,,"0",,,,,,,,,,
"2013","DE","8383402",,,3057.58318739054,,,,1980,,"2",,"1",,"1",,,,,,,,,,"11",,"4",,,,,,,,"0",,,,,,,,,,,,,,,,
"2013","DE","8424901",,,3057.58318739054,,,,1968,,"2",,"1",,"4",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8424902",,,3057.58318739054,,,,1958,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,"0",,,,,,,,,,,,,,,,,,,,
"2013","DE","8441101",,,3057.58318739054,,,,1938,,"1",,"1",,"1",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8441102",,,3057.58318739054,,,,1942,,"2",,"1",,"4",,,,,,,,,,,,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8442901",,,3057.58318739054,,,,1939,,"1",,"1",,"4",,,,,,,,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8442902",,,3057.58318739054,,,,1938,,"2",,"1",,"4",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
"2013","DE","8447901",,,3057.58318739054,,,,1966,,"1",,"1",,"3",,,,,,,,,,"11",,"4",,,,,,,,,,,,,,,,,,,,,,,,
