"DB010","DB020","DB030","DB040","DB062","DB090"
"2012","BE",7393,"BE10","NA","695.3394"
"2012","BE",7405,"BE10","NA","672.8325"
"2012","BE",7425,"BE10","NA","950.5929"
"2012","BE",7459,"BE10","NA","1106.342"
"2012","BE",7465,"BE10","NA","621.7632"
"2012","BE",7467,"BE10","NA","723.2793"
"2012","BE",7472,"BE10","NA","703.5743"
"2012","BE",7481,"BE10","NA","731.3173"
"2012","BE",7484,"BE10","NA","738.092"
"2012","BE",7493,"BE10","NA","936.0317"
"2012","BE",7501,"BE10","NA","506.9986"
"2012","BE",7507,"BE10","NA","604.7161"
"2012","BE",7516,"BE10","NA","793.486"
"2012","BE",7517,"BE10","NA","779.5995"
"2012","BE",7531,"BE10","NA","608.4143"
"2012","BE",7554,"BE10","NA","736.0323"
"2012","BE",7556,"BE10","NA","621.8495"
"2012","BE",7570,"BE10","NA","574.3227"
"2012","BE",7606,"BE10","NA","988.9579"
"2012","BE",7628,"BE10","NA","867.0069"
"2012","BE",7631,"BE10","NA","608.7187"
"2012","BE",7641,"BE10","NA","749.7601"
"2012","BE",7653,"BE10","NA","1317.709"
"2012","BE",7656,"BE10","NA","1081.367"
"2012","BE",7696,"BE10","NA","1087.007"
"2012","BE",7702,"BE10","NA","537.4486"
"2012","BE",7707,"BE10","NA","410.0533"
"2012","BE",7717,"BE10","NA","904.3054"
"2012","BE",7732,"BE10","NA","306.7157"
"2012","BE",7734,"BE10","NA","1255.611"
"2012","BE",7765,"BE10","NA","1005.116"
"2012","BE",7777,"BE10","NA","581.1143"
"2012","BE",7782,"BE10","NA","1385.487"
"2012","BE",7803,"BE10","NA","799.4305"
"2012","BE",7804,"BE10","NA","906.9197"
"2012","BE",7825,"BE10","NA","546.4391"
"2012","BE",7829,"BE10","NA","928.8126"
"2012","BE",7839,"BE10","NA","2514.429"
"2012","BE",7841,"BE10","NA","820.0675"
"2012","BE",7877,"BE10","NA","1250.492"
"2012","BE",7885,"BE10","NA","1308.79"
"2012","BE",7892,"BE10","NA","1002.56"
"2012","BE",7893,"BE10","NA","597.5386"
"2012","BE",7896,"BE10","NA","1087.173"
"2012","BE",7903,"BE10","NA","1755.442"
"2012","BE",7907,"BE10","NA","1675.743"
"2012","BE",7915,"BE10","NA","1057.955"
"2012","BE",7925,"BE10","NA","710.3388"
"2012","BE",7947,"BE10","NA","717.1842"
"2012","BE",7970,"BE10","NA","657.93"
"2012","BE",7988,"BE10","NA","825.7546"
"2012","BE",8002,"BE10","NA","1691.251"
"2012","BE",8018,"BE10","NA","621.9217"
"2012","BE",8021,"BE10","NA","719.7374"
"2012","BE",8038,"BE10","NA","589.701"
"2012","BE",8051,"BE10","NA","590.5135"
"2012","BE",8055,"BE10","NA","644.7348"
"2012","BE",8061,"BE10","NA","826.1423"
"2012","BE",8066,"BE10","NA","2120.615"
"2012","BE",8072,"BE10","NA","614.2495"
"2012","BE",8089,"BE10","NA","731.9852"
"2012","BE",8121,"BE10","NA","789.5324"
"2012","BE",8133,"BE10","NA","3002.026"
"2012","BE",8145,"BE10","NA","1065.155"
"2012","BE",8146,"BE10","NA","565.3362"
"2012","BE",8166,"BE10","NA","1900.009"
"2012","BE",8174,"BE10","NA","620.5847"
"2012","BE",8184,"BE10","NA","642.2915"
"2012","BE",8199,"BE10","NA","5519.728"
"2012","BE",8200,"BE10","NA","1418.202"
"2012","BE",8204,"BE10","NA","965.7289"
"2012","BE",8211,"BE10","NA","606.5655"
"2012","BE",8214,"BE10","NA","758.1501"
"2012","BE",8238,"BE10","NA","563.2559"
"2012","BE",8252,"BE10","NA","885.1217"
"2012","BE",8280,"BE10","NA","379.3202"
"2012","BE",8294,"BE10","NA","733.3509"
"2012","BE",8308,"BE10","NA","1437.521"
"2012","BE",8309,"BE10","NA","2241.136"
"2012","BE",8311,"BE10","NA","726.9007"
"2012","BE",8313,"BE10","NA","1564.898"
"2012","BE",8335,"BE10","NA","922.5783"
"2012","BE",8340,"BE10","NA","1007.034"
"2012","BE",8347,"BE10","NA","846.6915"
"2012","BE",8373,"BE10","NA","785.2323"
"2012","BE",8397,"BE10","NA","515.5922"
"2012","BE",8416,"BE10","NA","381.4359"
"2012","BE",8435,"BE10","NA","1129.583"
"2012","BE",8442,"BE10","NA","813.3211"
"2012","BE",8451,"BE10","NA","1013.022"
"2012","BE",8474,"BE10","NA","1228.068"
"2012","BE",8494,"BE10","NA","1053.28"
"2012","BE",8498,"BE10","NA","661.9301"
"2012","BE",8504,"BE10","NA","711.4285"
"2012","BE",8506,"BE10","NA","851.75"
"2012","BE",8509,"BE10","NA","635.0445"
"2012","BE",8532,"BE10","NA","1389.744"
"2012","BE",8540,"BE10","NA","723.9715"
"2012","BE",8543,"BE10","NA","718.094"
"2012","BE",8546,"BE10","NA","1077.957"
"2012","BE",8591,"BE10","NA","1075.834"
"2012","BE",8597,"BE10","NA","674.2266"
"2012","BE",8604,"BE10","NA","1506.318"
"2012","BE",8615,"BE10","NA","758.423"
"2012","BE",8632,"BE10","NA","816.0715"
"2012","BE",8644,"BE10","NA","698.0398"
"2012","BE",8650,"BE10","NA","1130.495"
"2012","BE",8668,"BE10","NA","763.5842"
"2012","BE",8674,"BE10","NA","571.7517"
"2012","BE",8679,"BE10","NA","765.9014"
"2012","BE",8683,"BE10","NA","742.2542"
"2012","BE",8716,"BE10","NA","1742.763"
"2012","BE",8730,"BE10","NA","757.9939"
"2012","BE",8747,"BE10","NA","895.4328"
"2012","BE",8754,"BE10","NA","807.8869"
"2012","BE",8758,"BE10","NA","863.5829"
"2012","BE",8765,"BE10","NA","1095.061"
"2012","BE",8771,"BE10","NA","2250.034"
"2012","BE",8774,"BE10","NA","803.8739"
"2012","BE",8790,"BE10","NA","1212.069"
"2012","BE",8793,"BE10","NA","449.926"
"2012","BE",8795,"BE10","NA","1164.13"
"2012","BE",8819,"BE10","NA","854.316"
"2012","BE",8826,"BE10","NA","1884.651"
"2012","BE",8849,"BE10","NA","757.1202"
"2012","BE",8862,"BE10","NA","728.2235"
"2012","BE",8867,"BE10","NA","868.4729"
"2012","BE",8872,"BE10","NA","1734.591"
"2012","BE",8883,"BE10","NA","349.0761"
"2012","BE",8885,"BE10","NA","576.0615"
"2012","BE",8900,"BE10","NA","1084.453"
"2012","BE",8910,"BE10","NA","1056.842"
"2012","BE",8926,"BE10","NA","930.4071"
"2012","BE",8939,"BE10","NA","701.6993"
"2012","BE",8944,"BE10","NA","703.2229"
"2012","BE",8958,"BE10","NA","435.0017"
"2012","BE",8978,"BE10","NA","233.5915"
"2012","BE",8980,"BE10","NA","1113.604"
"2012","BE",9007,"BE10","NA","1244.88"
"2012","BE",9010,"BE10","NA","1211.353"
"2012","BE",9019,"BE10","NA","1309.389"
"2012","BE",9022,"BE10","NA","941.5149"
"2012","BE",9043,"BE10","NA","295.3012"
"2012","BE",9061,"BE10","NA","738.7172"
"2012","BE",9064,"BE10","NA","1255.611"
"2012","BE",9069,"BE10","NA","679.0216"
"2012","BE",9095,"BE10","NA","949.262"
"2012","BE",9110,"BE10","NA","845.8967"
"2012","BE",9116,"BE10","NA","1163.017"
"2012","BE",9130,"BE10","NA","1107.614"
"2012","BE",9134,"BE10","NA","548.92"
"2012","BE",9140,"BE10","NA","838.9728"
"2012","BE",9143,"BE10","NA","567.4006"
"2012","BE",9167,"BE10","NA","444.7766"
"2012","BE",9193,"BE10","NA","749.7601"
"2012","BE",9203,"BE10","NA","519.7919"
"2012","BE",9218,"BE10","NA","574.3227"
"2012","BE",9257,"BE10","NA","583.5021"
"2012","BE",9258,"BE10","NA","684.0936"
"2012","BE",9270,"BE10","NA","785.3795"
"2012","BE",9279,"BE10","NA","722.8512"
"2012","BE",9285,"BE10","NA","676.1903"
"2012","BE",9311,"BE10","NA","492.83"
"2012","BE",9315,"BE10","NA","1082.999"
"2012","BE",9335,"BE10","NA","1755.844"
"2012","BE",9344,"BE10","NA","1154.006"
"2012","BE",9345,"BE10","NA","810.0157"
"2012","BE",9348,"BE10","NA","664.8282"
"2012","BE",9384,"BE10","NA","671.4688"
"2012","BE",9394,"BE10","NA","379.3202"
"2012","BE",9412,"BE10","NA","923.2482"
"2012","BE",9437,"BE10","NA","1162.512"
"2012","BE",9441,"BE10","NA","1504.037"
"2012","BE",9453,"BE10","NA","615.2861"
"2012","BE",9497,"BE10","NA","881.2638"
"2012","BE",9498,"BE10","NA","821.7243"
"2012","BE",9507,"BE10","NA","610.7698"
"2012","BE",9512,"BE10","NA","266.8877"
"2012","BE",9521,"BE10","NA","1557.864"
"2012","BE",9527,"BE10","NA","1154.327"
"2012","BE",9528,"BE10","NA","797.1664"
"2012","BE",9536,"BE10","NA","468.0447"
"2012","BE",9541,"BE10","NA","852.6278"
"2012","BE",9542,"BE10","NA","829.3309"
"2012","BE",9543,"BE10","NA","761.934"
"2012","BE",9546,"BE10","NA","847.7108"
"2012","BE",9547,"BE10","NA","887.2555"
"2012","BE",9558,"BE10","NA","608.3955"
"2012","BE",9565,"BE10","NA","622.4825"
"2012","BE",9574,"BE10","NA","684.2277"
"2012","BE",9577,"BE10","NA","2315.627"
"2012","BE",9590,"BE10","NA","699.6687"
"2012","BE",9594,"BE10","NA","1233.185"
"2012","BE",9596,"BE10","NA","934.3539"
"2012","BE",9626,"BE10","NA","722.272"
"2012","BE",9649,"BE10","NA","1971.732"
"2012","BE",9695,"BE10","NA","576.852"
"2012","BE",9727,"BE10","NA","1077.206"
"2012","BE",9743,"BE10","NA","717.7152"
"2012","BE",9751,"BE10","NA","1344.757"
"2012","BE",9764,"BE10","NA","675.8113"
"2012","BE",9768,"BE10","NA","4548.525"
"2012","BE",9772,"BE10","NA","650.3718"
"2012","BE",9781,"BE10","NA","769.0608"
"2012","BE",9783,"BE10","NA","734.6644"
"2012","BE",9795,"BE10","NA","1195.346"
"2012","BE",9796,"BE10","NA","1099.411"
"2012","BE",9800,"BE10","NA","739.5714"
"2012","BE",9801,"BE10","NA","758.1877"
"2012","BE",9831,"BE10","NA","870.4883"
"2012","BE",9842,"BE10","NA","700.2803"
"2012","BE",9843,"BE10","NA","604.4147"
"2012","BE",9880,"BE10","NA","604.7161"
"2012","BE",9891,"BE10","NA","2232.341"
"2012","BE",9895,"BE10","NA","433.9771"
"2012","BE",9899,"BE10","NA","665.5107"
"2012","BE",9922,"BE10","NA","706.808"
"2012","BE",9953,"BE10","NA","611.5843"
"2012","BE",9960,"BE10","NA","652.5006"
"2012","BE",9986,"BE10","NA","763.0314"
"2012","BE",9999,"BE10","NA","751.3347"
"2012","BE",10006,"BE10","NA","968.5479"
"2012","BE",10009,"BE10","NA","745.0827"
"2012","BE",10022,"BE10","NA","633.7167"
"2012","BE",10027,"BE10","NA","698.6001"
"2012","BE",10034,"BE10","NA","815.6044"
"2012","BE",10042,"BE10","NA","664.9812"
"2012","BE",10051,"BE10","NA","903.9264"
"2012","BE",10074,"BE10","NA","665.4137"
"2012","BE",10083,"BE10","NA","610.7698"
"2012","BE",10095,"BE10","NA","817.9554"
"2012","BE",10098,"BE10","NA","1734.46"
"2012","BE",10111,"BE10","NA","1528.317"
"2012","BE",10163,"BE10","NA","1871.811"
"2012","BE",10170,"BE10","NA","1598.086"
"2012","BE",10179,"BE10","NA","1053.996"
"2012","BE",10184,"BE10","NA","601.7752"
"2012","BE",10213,"BE10","NA","591.0523"
"2012","BE",10223,"BE10","NA","1072.465"
"2012","BE",10236,"BE10","NA","546.8664"
"2012","BE",10248,"BE10","NA","2327.236"
"2012","BE",10263,"BE10","NA","825.2874"
"2012","BE",10277,"BE10","NA","501.1691"
"2012","BE",10281,"BE10","NA","797.498"
"2012","BE",10315,"BE10","NA","759.6979"
"2012","BE",10342,"BE10","NA","2748.407"
"2012","BE",10343,"BE10","NA","1827.059"
"2012","BE",10344,"BE10","NA","1061.242"
"2012","BE",10353,"BE10","NA","804.188"
"2012","BE",10378,"BE10","NA","397.5172"
"2012","BE",10379,"BE10","NA","641.2824"
"2012","BE",10387,"BE10","NA","469.6255"
"2012","BE",10397,"BE10","NA","948.6337"
"2012","BE",10409,"BE10","NA","851.75"
"2012","BE",10425,"BE10","NA","693.0136"
"2012","BE",10442,"BE10","NA","1629.533"
"2012","BE",10448,"BE10","NA","596.8944"
"2012","BE",10451,"BE10","NA","534.8546"
"2012","BE",10497,"BE10","NA","1841.97"
"2012","BE",10516,"BE10","NA","900.4799"
"2012","BE",10517,"BE10","NA","623.7844"
"2012","BE",10518,"BE10","NA","1165.8"
"2012","BE",10537,"BE10","NA","539.124"
"2012","BE",10540,"BE10","NA","707.4102"
"2012","BE",10541,"BE10","NA","2431.086"
"2012","BE",10542,"BE10","NA","667.4372"
"2012","BE",10554,"BE10","NA","879.3329"
"2012","BE",10558,"BE10","NA","660.5961"
"2012","BE",10569,"BE10","NA","521.1569"
"2012","BE",10576,"BE10","NA","3584.331"
"2012","BE",10610,"BE10","NA","484.0039"
"2012","BE",10617,"BE10","NA","743.1114"
"2012","BE",10623,"BE10","NA","1153.064"
"2012","BE",10627,"BE10","NA","1478.579"
"2012","BE",10634,"BE10","NA","1564.898"
"2012","BE",10668,"BE10","NA","682.7277"
"2012","BE",10686,"BE10","NA","1556.432"
"2012","BE",10691,"BE10","NA","838.9728"
"2012","BE",10698,"BE10","NA","764.1444"
"2012","BE",10703,"BE10","NA","1524.121"
"2012","BE",10708,"BE10","NA","1522.474"
"2012","BE",10734,"BE10","NA","685.9895"
"2012","BE",10742,"BE10","NA","848.1662"
"2012","BE",10762,"BE10","NA","1825.614"
"2012","BE",10769,"BE10","NA","767.5831"
"2012","BE",10785,"BE10","NA","658.7939"
"2012","BE",10793,"BE10","NA","706.902"
"2012","BE",10795,"BE10","NA","1211.548"
"2012","BE",10799,"BE10","NA","2381.518"
"2012","BE",10804,"BE10","NA","810.3653"
"2012","BE",10824,"BE10","NA","1750.927"
"2012","BE",10825,"BE10","NA","1149.498"
"2012","BE",10827,"BE10","NA","1283.193"
"2012","BE",10831,"BE10","NA","660.5961"
"2012","BE",10836,"BE10","NA","1060.337"
"2012","BE",10907,"BE21","NA","590.6593"
"2012","BE",10937,"BE21","NA","472.4748"
"2012","BE",10938,"BE21","NA","903.8433"
"2012","BE",10940,"BE21","NA","663.2274"
"2012","BE",10942,"BE21","NA","2432.244"
"2012","BE",10988,"BE21","NA","1348.417"
"2012","BE",11005,"BE21","NA","1317.709"
"2012","BE",11017,"BE21","NA","8189.915"
"2012","BE",11022,"BE21","NA","1623.527"
"2012","BE",11029,"BE21","NA","639.0462"
"2012","BE",11063,"BE21","NA","638.7025"
"2012","BE",11071,"BE21","NA","1623.527"
"2012","BE",11086,"BE21","NA","854.3288"
"2012","BE",11120,"BE21","NA","1987.486"
"2012","BE",11122,"BE21","NA","714.6758"
"2012","BE",11141,"BE21","NA","1151.845"
"2012","BE",11171,"BE21","NA","679.776"
"2012","BE",11183,"BE21","NA","572.3125"
"2012","BE",11185,"BE21","NA","3076.481"
"2012","BE",11186,"BE21","NA","554.6631"
"2012","BE",11188,"BE21","NA","602.0343"
"2012","BE",11223,"BE21","NA","604.7756"
"2012","BE",11238,"BE21","NA","642.4962"
"2012","BE",11265,"BE21","NA","2863.627"
"2012","BE",11320,"BE21","NA","1322.394"
"2012","BE",11332,"BE21","NA","475.0395"
"2012","BE",11360,"BE21","NA","657.6595"
"2012","BE",11375,"BE21","NA","1195.138"
"2012","BE",11380,"BE21","NA","1230.933"
"2012","BE",11384,"BE21","NA","1457.137"
"2012","BE",11432,"BE21","NA","445.5835"
"2012","BE",11464,"BE21","NA","748.6312"
"2012","BE",11470,"BE21","NA","648.3997"
"2012","BE",11476,"BE21","NA","531.7826"
"2012","BE",11513,"BE21","NA","1286.912"
"2012","BE",11516,"BE21","NA","586.8173"
"2012","BE",11520,"BE21","NA","650.3478"
"2012","BE",11542,"BE21","NA","498.1098"
"2012","BE",11546,"BE21","NA","1677.22"
"2012","BE",11556,"BE21","NA","865.287"
"2012","BE",11562,"BE21","NA","288.1826"
"2012","BE",11598,"BE21","NA","1312.411"
"2012","BE",11650,"BE21","NA","813.587"
"2012","BE",11660,"BE21","NA","1165.837"
"2012","BE",11661,"BE21","NA","1228.224"
"2012","BE",11692,"BE21","NA","346.5043"
"2012","BE",11693,"BE21","NA","731.9293"
"2012","BE",11770,"BE21","NA","847.0473"
"2012","BE",11802,"BE21","NA","1113.742"
"2012","BE",11828,"BE21","NA","745.2133"
"2012","BE",11898,"BE21","NA","2120.615"
"2012","BE",11909,"BE21","NA","1001.566"
"2012","BE",11934,"BE21","NA","1606.067"
"2012","BE",11942,"BE21","NA","1106.564"
"2012","BE",11949,"BE21","NA","479.8441"
"2012","BE",11968,"BE21","NA","692.2633"
"2012","BE",11994,"BE21","NA","1063.622"
"2012","BE",11997,"BE21","NA","1030.826"
"2012","BE",12047,"BE21","NA","326.8994"
"2012","BE",12055,"BE21","NA","903.9264"
"2012","BE",12068,"BE21","NA","582.4626"
"2012","BE",12084,"BE21","NA","796.4778"
"2012","BE",12089,"BE21","NA","1429.195"
"2012","BE",12121,"BE21","NA","526.6173"
"2012","BE",12129,"BE21","NA","1082.903"
"2012","BE",12132,"BE21","NA","539.0526"
"2012","BE",12169,"BE21","NA","648.3997"
"2012","BE",12174,"BE21","NA","2350.316"
"2012","BE",12178,"BE21","NA","509.7256"
"2012","BE",12226,"BE21","NA","948.0134"
"2012","BE",12232,"BE21","NA","914.9512"
"2012","BE",12251,"BE21","NA","2377.741"
"2012","BE",12275,"BE21","NA","798.8336"
"2012","BE",12281,"BE21","NA","807.8869"
"2012","BE",12283,"BE21","NA","1145.309"
"2012","BE",12295,"BE21","NA","815.0838"
"2012","BE",12303,"BE21","NA","687.7292"
"2012","BE",12350,"BE21","NA","719.8473"
"2012","BE",12362,"BE21","NA","935.8573"
"2012","BE",12433,"BE21","NA","700.3436"
"2012","BE",12435,"BE21","NA","760.0408"
"2012","BE",12470,"BE21","NA","2688.899"
"2012","BE",12482,"BE21","NA","921.8177"
"2012","BE",12545,"BE21","NA","1005.144"
"2012","BE",12560,"BE21","NA","1330.416"
"2012","BE",12566,"BE21","NA","1107.614"
"2012","BE",12568,"BE21","NA","1009.615"
"2012","BE",12607,"BE21","NA","1026.64"
"2012","BE",12609,"BE21","NA","765.1596"
"2012","BE",12614,"BE21","NA","656.2834"
"2012","BE",12617,"BE21","NA","885.4509"
"2012","BE",12625,"BE21","NA","762.5308"
"2012","BE",12630,"BE21","NA","857.7824"
"2012","BE",12643,"BE21","NA","891.6941"
"2012","BE",12650,"BE21","NA","698.5358"
"2012","BE",12673,"BE21","NA","898.1589"
"2012","BE",12676,"BE21","NA","1152.156"
"2012","BE",12699,"BE21","NA","1322.994"
"2012","BE",12711,"BE21","NA","826.1423"
"2012","BE",12761,"BE21","NA","1185.411"
"2012","BE",12768,"BE21","NA","789.4342"
"2012","BE",12778,"BE21","NA","1333.198"
"2012","BE",12792,"BE21","NA","970.4096"
"2012","BE",12795,"BE21","NA","798.1005"
"2012","BE",12800,"BE21","NA","396.0142"
"2012","BE",12808,"BE21","NA","540.802"
"2012","BE",12816,"BE21","NA","551.1987"
"2012","BE",12821,"BE21","NA","811.376"
"2012","BE",12837,"BE21","NA","650.4183"
"2012","BE",12841,"BE21","NA","2797.146"
"2012","BE",12859,"BE21","NA","495.5656"
"2012","BE",12878,"BE21","NA","515.6274"
"2012","BE",12899,"BE21","NA","820.1637"
"2012","BE",12911,"BE21","NA","894.9565"
"2012","BE",12931,"BE21","NA","742.1606"
"2012","BE",12943,"BE21","NA","1410.237"
"2012","BE",12960,"BE21","NA","1087.007"
"2012","BE",12993,"BE21","NA","1556.432"
"2012","BE",13055,"BE21","NA","599.0702"
"2012","BE",13056,"BE21","NA","636.6267"
"2012","BE",13068,"BE21","NA","347.4127"
"2012","BE",13076,"BE21","NA","591.3608"
"2012","BE",13083,"BE21","NA","901.5009"
"2012","BE",13104,"BE21","NA","691.001"
"2012","BE",13126,"BE21","NA","718.3288"
"2012","BE",13181,"BE21","NA","758.1501"
"2012","BE",13215,"BE21","NA","1531.107"
"2012","BE",13225,"BE21","NA","3359.886"
"2012","BE",13230,"BE21","NA","823.1231"
"2012","BE",13240,"BE21","NA","583.6694"
"2012","BE",13243,"BE21","NA","867.0069"
"2012","BE",13247,"BE21","NA","1813.177"
"2012","BE",13275,"BE21","NA","847.0473"
"2012","BE",13319,"BE21","NA","775.1798"
"2012","BE",13338,"BE21","NA","724.3034"
"2012","BE",13343,"BE21","NA","734.3647"
"2012","BE",13364,"BE21","NA","933.141"
"2012","BE",13365,"BE21","NA","1002.637"
"2012","BE",13374,"BE21","NA","444.0629"
"2012","BE",13440,"BE21","NA","472.6413"
"2012","BE",13463,"BE21","NA","226.5417"
"2012","BE",13478,"BE21","NA","2140.905"
"2012","BE",13481,"BE21","NA","714.3524"
"2012","BE",13497,"BE21","NA","710.3726"
"2012","BE",13509,"BE21","NA","608.3955"
"2012","BE",13530,"BE21","NA","1154.728"
"2012","BE",13540,"BE21","NA","444.0629"
"2012","BE",13544,"BE21","NA","590.5135"
"2012","BE",13555,"BE21","NA","650.6023"
"2012","BE",13577,"BE21","NA","795.7182"
"2012","BE",13579,"BE21","NA","874.4784"
"2012","BE",13592,"BE21","NA","660.5119"
"2012","BE",13603,"BE21","NA","824.629"
"2012","BE",13609,"BE21","NA","731.641"
"2012","BE",13612,"BE21","NA","2331.069"
"2012","BE",13620,"BE21","NA","790.5796"
"2012","BE",13624,"BE21","NA","2180.335"
"2012","BE",13638,"BE21","NA","1110.607"
"2012","BE",13644,"BE21","NA","3076.481"
"2012","BE",13664,"BE21","NA","736.4081"
"2012","BE",13672,"BE21","NA","749.131"
"2012","BE",13700,"BE21","NA","1410.919"
"2012","BE",13747,"BE21","NA","730.1386"
"2012","BE",13748,"BE21","NA","796.487"
"2012","BE",13753,"BE21","NA","418.7377"
"2012","BE",13759,"BE21","NA","979.6035"
"2012","BE",13762,"BE21","NA","301.8022"
"2012","BE",13777,"BE21","NA","1294.107"
"2012","BE",13791,"BE21","NA","1023.128"
"2012","BE",13808,"BE21","NA","456.9776"
"2012","BE",13859,"BE21","NA","684.2965"
"2012","BE",13868,"BE21","NA","775"
"2012","BE",13883,"BE21","NA","757.1202"
"2012","BE",13886,"BE21","NA","543.0073"
"2012","BE",13904,"BE21","NA","689.2432"
"2012","BE",13921,"BE21","NA","672.8325"
"2012","BE",13936,"BE21","NA","839.6177"
"2012","BE",13982,"BE21","NA","627.6265"
"2012","BE",13992,"BE21","NA","481.1331"
"2012","BE",14025,"BE21","NA","894.9565"
"2012","BE",14057,"BE21","NA","1017.88"
"2012","BE",14084,"BE21","NA","723.514"
"2012","BE",14086,"BE21","NA","776.6279"
"2012","BE",14092,"BE21","NA","815.5842"
"2012","BE",14101,"BE21","NA","1127.7"
"2012","BE",14108,"BE21","NA","264.5718"
"2012","BE",14126,"BE21","NA","761.0293"
"2012","BE",14142,"BE21","NA","2011.572"
"2012","BE",14147,"BE21","NA","661.9301"
"2012","BE",14155,"BE21","NA","994.0181"
"2012","BE",14163,"BE21","NA","781.1244"
"2012","BE",14182,"BE21","NA","535.2994"
"2012","BE",14184,"BE21","NA","919.2174"
"2012","BE",14194,"BE21","NA","747.0778"
"2012","BE",14240,"BE21","NA","657.1964"
"2012","BE",14261,"BE21","NA","1337.028"
"2012","BE",14270,"BE21","NA","894.3224"
"2012","BE",14273,"BE21","NA","2165.595"
"2012","BE",14276,"BE21","NA","799.2418"
"2012","BE",14283,"BE21","NA","1313.527"
"2012","BE",14333,"BE21","NA","1136.694"
"2012","BE",14374,"BE21","NA","983.1063"
"2012","BE",14417,"BE21","NA","546.3746"
"2012","BE",14447,"BE21","NA","1107.168"
"2012","BE",14469,"BE21","NA","842.2752"
"2012","BE",14475,"BE21","NA","754.3831"
"2012","BE",14512,"BE21","NA","769.3508"
"2012","BE",14522,"BE21","NA","653.1222"
"2012","BE",14578,"BE21","NA","904.861"
"2012","BE",14619,"BE21","NA","736.6554"
"2012","BE",14621,"BE21","NA","2013.547"
"2012","BE",14680,"BE21","NA","672.2835"
"2012","BE",14681,"BE21","NA","547.7017"
"2012","BE",14737,"BE21","NA","1820.447"
"2012","BE",14741,"BE21","NA","449.926"
"2012","BE",14773,"BE21","NA","675.8113"
"2012","BE",14775,"BE21","NA","1965.309"
"2012","BE",14788,"BE21","NA","742.9065"
"2012","BE",14799,"BE21","NA","696.8101"
"2012","BE",14804,"BE21","NA","1165.682"
"2012","BE",14812,"BE21","NA","498.2191"
"2012","BE",14829,"BE21","NA","633.8087"
"2012","BE",14849,"BE21","NA","445.4058"
"2012","BE",14892,"BE21","NA","788.3354"
"2012","BE",14899,"BE21","NA","2180.335"
"2012","BE",14905,"BE21","NA","701.4136"
"2012","BE",14906,"BE21","NA","694.8804"
"2012","BE",14909,"BE21","NA","1429.97"
"2012","BE",14924,"BE21","NA","1185.699"
"2012","BE",14952,"BE21","NA","1386.135"
"2012","BE",14965,"BE21","NA","743.7824"
"2012","BE",15001,"BE21","NA","710.6485"
"2012","BE",15012,"BE21","NA","711.8214"
"2012","BE",15025,"BE21","NA","564.4221"
"2012","BE",15034,"BE21","NA","900.3729"
"2012","BE",15066,"BE21","NA","606.0728"
"2012","BE",15068,"BE21","NA","656.5436"
"2012","BE",15076,"BE21","NA","1003.358"
"2012","BE",15088,"BE21","NA","1194.96"
"2012","BE",15115,"BE21","NA","1140.426"
"2012","BE",15142,"BE21","NA","2376.103"
