"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2012","BE",24981,616.136363636364,"2",1965,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",47,46,2498,"0.8333333333","0","0","0"
"2012","BE",25011,616.136363636364,"2",1931,"2","1","4","1","11","NA","NA","NA","NA","NA","0","1",80,80,2501,"0.1047619048","0","0","0"
"2012","BE",25031,616.136363636364,"1",1980,"1","1","1","4","11","NA","NA","NA","NA","NA","NA","0",31,31,2503,"0.9571428571","2","0","0"
"2012","BE",25041,616.136363636364,"4",1962,"1","1","4","4","11","NA","NA","NA","NA","NA","0","0",49,49,2504,"99","0","0","0"
"2012","BE",25121,616.136363636364,"3",1975,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",37,36,2512,"0.6547619048","0","0","0"
"2012","BE",25231,616.136363636364,"3",1986,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",26,25,2523,"1","1","0","101"
"2012","BE",25261,616.136363636364,"3",1962,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",50,49,2526,"99","1","0","0"
"2012","BE",25471,616.136363636364,"1",1986,"1","1","1","1","11","NA","NA","NA","NA","30","NA","NA",26,25,2547,"1","0","0","0"
"2012","BE",25581,616.136363636364,"4",1974,"1","1","3","4","NA","NA","NA","NA","NA","NA","0","0",37,37,2558,"1","2","0","0"
"2012","BE",25661,616.136363636364,"1",1938,"1","1","1","1","11","NA","NA","NA","0","NA","NA","NA",74,73,2566,"0.5","1","0","1"
"2012","BE",25731,616.136363636364,"2",1968,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",43,43,2573,"0","0","0","0"
"2012","BE",26531,616.136363636364,"2",1972,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",39,39,2653,"1","0","0","0"
"2012","BE",26561,616.136363636364,"3",1939,"1","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",73,72,2656,"0.5","2","0","0"
"2012","BE",26691,616.136363636364,"1",1983,"2","1","1","1","NA","NA","NA","NA","NA","0","NA","NA",28,28,2669,"1","2","0","11"
"2012","BE",26841,616.136363636364,"4",1949,"1","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",63,62,2684,"99","0","0","0"
"2012","BE",26861,616.136363636364,"3",1931,"2","1","2","4","11","NA","NA","NA","0","NA","0","NA",80,80,2686,"99","2","0","0"
"2012","BE",27331,616.136363636364,"3",1965,"1","1","4","4","11","NA","NA","NA","NA","0","NA","NA",47,46,2733,"1","0","0","0"
"2012","BE",27401,616.136363636364,"2",1944,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",68,67,2740,"1","0","0","0"
"2012","BE",27541,616.136363636364,"3",1985,"2","1","1","4","11","NA","NA","NA","NA","NA","0","NA",27,26,2754,"99","1","0","0"
"2012","BE",27661,616.136363636364,"3",1961,"1","1","2","1","11","NA","NA","NA","NA","NA","NA","0",50,50,2766,"0","2","0","0"
"2012","BE",27701,616.136363636364,"4",1940,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",71,71,2770,"99","2","0","0"
"2012","BE",27871,616.136363636364,"4",1953,"2","1","1","1","NA","NA","NA","NA","NA","0","NA","NA",59,58,2787,"99","0","0","0"
"2012","BE",28081,616.136363636364,"4",1931,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,2808,"0","2","0","0"
"2012","BE",28381,616.136363636364,"4",1950,"1","1","1","1","11","NA","NA","NA","NA","NA","0","NA",61,61,2838,"1","2","0","111"
"2012","BE",28421,616.136363636364,"4",1985,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",26,26,2842,"1","0","0","0"
"2012","BE",28491,616.136363636364,"4",1972,"1","1","4","1","11","NA","NA","NA","NA","NA","0","NA",39,39,2849,"0.8819516795","2","0","0"
"2012","BE",28591,616.136363636364,"3",1938,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","0",73,73,2859,"0.7571428571","0","1","111"
"2012","BE",28621,616.136363636364,"2",1931,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,2862,"1","0","0","0"
"2012","BE",28671,616.136363636364,"2",1983,"1","1","4","1","11","NA","32","NA","NA","NA","NA","NA",29,28,2867,"99","0","0","110"
"2012","BE",28851,616.136363636364,"3",1948,"2","1","4","1","11","NA","NA","NA","NA","35","0","NA",63,63,2885,"0.5619047619","0","0","0"
"2012","BE",28941,616.136363636364,"2",1935,"2","1","3","1","11","NA","NA","NA","NA","0","NA","NA",76,76,2894,"1","2","1","0"
"2012","BE",29061,616.136363636364,"4",1968,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",43,43,2906,"0.5","0","0","100"
"2012","BE",29471,616.136363636364,"2",1983,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",29,28,2947,"99","2","0","0"
"2012","BE",29491,616.136363636364,"1",1948,"1","1","1","1","11","NA","NA","37","NA","NA","NA","NA",63,63,2949,"1","0","1","0"
"2012","BE",29541,616.136363636364,"4",1986,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",25,25,2954,"0.9142857143","2","0","100"
"2012","BE",29651,616.136363636364,"2",1983,"2","1","4","4","11","NA","28","NA","NA","0","NA","NA",29,28,2965,"1","0","0","0"
"2012","BE",29691,616.136363636364,"3",1931,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,2969,"0","0","0","0"
"2012","BE",29811,616.136363636364,"1",1948,"2","1","1","4","11","NA","NA","36","NA","0","NA","NA",64,63,2981,"0.6666666667","0","0","0"
"2012","BE",29941,616.136363636364,"4",1980,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",31,31,2994,"0.8571428571","0","0","0"
"2012","BE",30081,616.136363636364,"1",1931,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",80,80,3008,"0.5","1","0","0"
"2012","BE",30581,616.136363636364,"1",1947,"2","1","4","1","11","NA","NA","NA","0","NA","NA","NA",65,64,3058,"0.5902850128","0","0","0"
"2012","BE",30591,616.136363636364,"4",1963,"2","1","4","1","NA","NA","NA","NA","NA","0","NA","NA",49,48,3059,"1","0","0","0"
"2012","BE",30711,616.136363636364,"2",1963,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",48,48,3071,"99","2","0","100"
"2012","BE",30861,616.136363636364,"1",1979,"1","1","4","1","11","NA","NA","NA","1","NA","NA","NA",32,32,3086,"0.8857142857","2","0","0"
"2012","BE",31371,616.136363636364,"2",1943,"2","1","4","1","11","NA","NA","NA","5","NA","NA","NA",68,68,3137,"1","0","0","0"
"2012","BE",31801,616.136363636364,"4",1975,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",36,36,3180,"0.5526376498","0","1","0"
"2012","BE",31861,616.136363636364,"4",1934,"2","1","4","1","11","NA","NA","NA","0","NA","NA","0",77,77,3186,"0.5","0","0","0"
"2012","BE",31891,616.136363636364,"3",1932,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",79,79,3189,"99","0","0","0"
"2012","BE",31961,616.136363636364,"3",1958,"2","1","2","4","11","NA","NA","NA","NA","NA","NA","NA",53,53,3196,"0.5","0","0","10"
"2012","BE",32281,616.136363636364,"3",1990,"1","1","2","4","11","NA","NA","NA","NA","NA","0","10",21,21,3228,"0.819047619","0","0","0"
"2012","BE",32311,616.136363636364,"4",1931,"2","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",80,80,3231,"0.6142857143","0","0","0"
"2012","BE",32351,616.136363636364,"4",1956,"1","1","4","4","11","NA","NA","32","NA","NA","0","NA",56,55,3235,"0.9166666667","0","1","0"
"2012","BE",32451,616.136363636364,"3",1953,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",59,58,3245,"99","2","0","100"
"2012","BE",32471,616.136363636364,"4",1951,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","0",61,60,3247,"1","0","0","0"
"2012","BE",32581,616.136363636364,"4",1974,"1","1","4","1","NA","NA","NA","NA","13","NA","NA","0",37,37,3258,"1","2","0","0"
"2012","BE",32591,616.136363636364,"3",1966,"2","1","1","1","NA","NA","NA","32","NA","NA","NA","NA",46,45,3259,"1","2","0","0"
"2012","BE",32751,616.136363636364,"2",1983,"1","1","1","1","NA","NA","NA","NA","NA","0","NA","NA",29,28,3275,"1","1","0","0"
"2012","BE",32871,616.136363636364,"4",1976,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",36,35,3287,"0.9857142857","0","1","0"
"2012","BE",33361,616.136363636364,"2",1941,"2","1","3","4","11","NA","NA","NA","NA","NA","NA","NA",71,70,3336,"1","0","0","0"
"2012","BE",33451,616.136363636364,"2",1980,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",31,31,3345,"1","2","0","0"
"2012","BE",33491,616.136363636364,"4",1956,"1","1","1","4","NA","NA","NA","NA","NA","NA","NA","NA",55,55,3349,"99","0","0","0"
"2012","BE",33551,616.136363636364,"1",1981,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",31,30,3355,"1","0","1","1"
"2012","BE",33611,616.136363636364,"1",1942,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",69,69,3361,"0.5","0","0","0"
"2012","BE",33771,616.136363636364,"1",1953,"2","1","4","1","11","NA","25","NA","NA","NA","NA","NA",58,58,3377,"0.6666666667","1","0","0"
"2012","BE",33831,616.136363636364,"4",1985,"2","1","3","4","NA","NA","NA","NA","NA","NA","NA","0",26,26,3383,"0.4166666667","1","0","0"
"2012","BE",33851,616.136363636364,"1",1971,"1","1","4","1","14","NA","NA","NA","NA","NA","NA","0",40,40,3385,"0.5","0","0","100"
"2012","BE",34151,616.136363636364,"4",1963,"2","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",49,48,3415,"1","0","0","0"
"2012","BE",34171,616.136363636364,"4",1931,"2","1","3","1","11","NA","NA","36","10","NA","NA","NA",80,80,3417,"0.9","0","0","10"
"2012","BE",34191,616.136363636364,"1",1954,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",57,57,3419,"0.375","0","0","0"
"2012","BE",34211,616.136363636364,"3",1974,"1","1","1","1","11","NA","28","NA","NA","NA","NA","NA",37,37,3421,"1","0","0","0"
"2012","BE",34431,616.136363636364,"2",1934,"2","1","4","1","11","NA","NA","NA","NA","NA","0","NA",77,77,3443,"0.5","0","0","0"
"2012","BE",34481,616.136363636364,"4",1959,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",52,52,3448,"0.6714285714","0","0","0"
"2012","BE",34651,616.136363636364,"1",1977,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",34,34,3465,"1","2","1","0"
"2012","BE",34741,616.136363636364,"1",1931,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","75",80,80,3474,"0.6857142857","0","0","0"
"2012","BE",34791,616.136363636364,"4",1982,"1","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",29,29,3479,"99","0","0","100"
"2012","BE",34911,616.136363636364,"2",1974,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",38,37,3491,"0","2","0","0"
"2012","BE",34941,616.136363636364,"1",1980,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","0",31,31,3494,"0.5","0","0","1"
"2012","BE",35191,616.136363636364,"1",1958,"2","1","4","4","11","NA","NA","NA","NA","NA","0","NA",54,53,3519,"0.9714285714","0","1","1"
"2012","BE",35281,616.136363636364,"2",1951,"1","1","1","1","11","NA","NA","NA","NA","NA","0","NA",61,60,3528,"1","0","0","100"
"2012","BE",35491,616.136363636364,"2",1940,"2","1","4","1","11","NA","NA","NA","NA","NA","0","NA",71,71,3549,"99","2","0","0"
"2012","BE",35661,616.136363636364,"2",1934,"2","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",77,77,3566,"0.5","1","0","101"
"2012","BE",36441,616.136363636364,"1",1931,"2","1","1","1","NA","NA","NA","NA","NA","0","NA","0",80,80,3644,"0","0","0","0"
"2012","BE",36501,616.136363636364,"4",1931,"2","1","3","1","11","NA","NA","32","NA","NA","0","NA",80,80,3650,"1","0","0","0"
"2012","BE",36551,616.136363636364,"3",1968,"2","1","1","1","NA","NA","NA","NA","NA","0","NA","NA",44,43,3655,"99","0","0","0"
"2012","BE",36801,616.136363636364,"2",1946,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",65,65,3680,"1","1","0","0"
"2012","BE",36811,616.136363636364,"2",1934,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",78,77,3681,"0.4","1","1","100"
"2012","BE",36861,616.136363636364,"3",1962,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",49,49,3686,"1","1","0","0"
"2012","BE",36901,616.136363636364,"1",1931,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,3690,"0.5","0","0","0"
"2012","BE",37011,616.136363636364,"3",1951,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",61,60,3701,"0","2","0","0"
"2012","BE",37041,616.136363636364,"2",1982,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",30,29,3704,"0","0","0","110"
"2012","BE",37141,616.136363636364,"4",1983,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",28,28,3714,"0.8428571429","2","0","100"
"2012","BE",37291,616.136363636364,"1",1990,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",22,21,3729,"0.4","0","0","100"
"2012","BE",37841,616.136363636364,"1",1959,"1","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",52,52,3784,"1","0","0","0"
"2012","BE",38091,616.136363636364,"3",1977,"1","1","1","1","11","NA","NA","32","NA","NA","NA","NA",34,34,3809,"99","2","0","0"
"2012","BE",38131,616.136363636364,"2",1966,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",45,45,3813,"99","2","1","0"
"2012","BE",38191,616.136363636364,"4",1955,"2","1","1","1","11","NA","NA","NA","NA","NA","0","NA",56,56,3819,"99","0","0","0"
"2012","BE",38201,616.136363636364,"1",1983,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",28,28,3820,"1","2","0","100"
"2012","BE",38241,616.136363636364,"1",1955,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",56,56,3824,"1","1","0","0"
"2012","BE",38311,616.136363636364,"4",1940,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",71,71,3831,"1","0","0","0"
"2012","BE",38381,616.136363636364,"2",1948,"2","1","1","4","11","NA","NA","NA","4","NA","NA","NA",63,63,3838,"99","0","0","0"
"2012","BE",38391,616.136363636364,"2",1971,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","0",40,40,3839,"99","0","0","111"
"2012","BE",38421,616.136363636364,"4",1946,"1","1","3","4","11","NA","NA","NA","NA","NA","NA","NA",66,65,3842,"1","2","0","0"
"2012","BE",38511,616.136363636364,"2",1931,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,3851,"0.6226190476","0","0","0"
"2012","BE",38841,616.136363636364,"4",1965,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",46,46,3884,"0","2","0","0"
"2012","BE",38921,616.136363636364,"3",1990,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",21,21,3892,"1","0","0","1"
"2012","BE",39021,616.136363636364,"3",1934,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","8",78,77,3902,"1","2","0","100"
"2012","BE",39061,616.136363636364,"3",1948,"2","1","4","1","NA","NA","NA","NA","NA","NA","0","0",63,63,3906,"1","1","0","0"
"2012","BE",39121,616.136363636364,"3",1948,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","0",64,63,3912,"0.5","0","0","0"
"2012","BE",39161,616.136363636364,"3",1977,"1","1","1","1","11","NA","NA","NA","NA","NA","0","NA",35,34,3916,"1","2","0","0"
"2012","BE",39491,616.136363636364,"1",1971,"2","1","1","1","11","NA","NA","NA","NA","NA","0","NA",41,40,3949,"99","0","0","0"
"2012","BE",39571,616.136363636364,"2",1946,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",66,65,3957,"0.7714285714","1","0","0"
"2012","BE",39801,616.136363636364,"4",1985,"1","1","3","4","11","NA","NA","NA","NA","NA","NA","NA",26,26,3980,"0","0","0","10"
"2012","BE",39861,616.136363636364,"2",1973,"2","1","2","4","11","NA","NA","NA","NA","NA","NA","0",38,38,3986,"99","1","0","0"
"2012","BE",39871,616.136363636364,"1",1945,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","0",67,66,3987,"99","0","0","0"
"2012","BE",39881,616.136363636364,"1",1962,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",49,49,3988,"0","0","0","0"
"2012","BE",39961,616.136363636364,"4",1937,"2","1","2","4","11","NA","NA","NA","NA","0","NA","NA",74,74,3996,"0.6555555556","0","1","0"
"2012","BE",40011,616.136363636364,"2",1990,"2","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",21,21,4001,"99","1","1","0"
"2012","BE",40311,616.136363636364,"2",1963,"1","1","1","4","11","NA","NA","NA","NA","NA","NA","NA",48,48,4031,"1","2","0","0"
"2012","BE",40451,616.136363636364,"1",1947,"1","1","1","4","11","NA","NA","31","NA","0","0","NA",65,64,4045,"1","0","1","0"
"2012","BE",40611,616.136363636364,"3",1971,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",40,40,4061,"1","0","0","0"
"2012","BE",40631,616.136363636364,"2",1944,"2","1","4","4","NA","NA","NA","NA","NA","NA","0","NA",68,67,4063,"0.2857142857","0","0","0"
"2012","BE",40761,616.136363636364,"3",1931,"1","1","3","1","NA","NA","NA","NA","NA","NA","0","NA",80,80,4076,"99","2","0","0"
"2012","BE",40831,616.136363636364,"4",1943,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",69,68,4083,"0.4","0","0","0"
"2012","BE",41031,616.136363636364,"4",1963,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",48,48,4103,"0","0","1","0"
"2012","BE",41111,616.136363636364,"4",1934,"2","1","4","1","NA","NA","NA","NA","NA","0","NA","0",77,77,4111,"0.6666666667","2","0","0"
"2012","BE",41141,616.136363636364,"2",1932,"1","NA","4","1","11","NA","NA","NA","NA","NA","0","NA",80,79,4114,"0.9142857143","1","0","0"
"2012","BE",41221,616.136363636364,"2",1959,"2","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA",52,52,4122,"0.7571428571","2","0","0"
"2012","BE",41251,616.136363636364,"2",1983,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",29,28,4125,"99","0","0","0"
"2012","BE",41331,616.136363636364,"3",1955,"1","1","1","1","11","NA","NA","36","NA","NA","0","NA",57,56,4133,"1","0","0","0"
"2012","BE",41601,616.136363636364,"1",1931,"2","1","4","1","11","NA","NA","34","NA","NA","NA","NA",80,80,4160,"0.8571428571","0","0","0"
"2012","BE",41631,616.136363636364,"1",1951,"2","1","3","4","11","NA","NA","NA","NA","NA","NA","NA",60,60,4163,"0.5416666667","2","0","0"
"2012","BE",41781,616.136363636364,"1",1953,"2","1","3","1","11","NA","NA","NA","NA","NA","0","NA",59,58,4178,"0.7714285714","2","0","0"
"2012","BE",41851,616.136363636364,"3",1976,"1","1","4","1","11","NA","32","NA","NA","NA","0","NA",35,35,4185,"0.5","0","0","0"
"2012","BE",42151,616.136363636364,"4",1953,"2","1","1","1","NA","NA","NA","32","NA","NA","NA","NA",59,58,4215,"1","1","0","0"
"2012","BE",42201,616.136363636364,"2",1949,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",63,62,4220,"0.3333333333","1","0","100"
"2012","BE",42261,616.136363636364,"2",1958,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",53,53,4226,"0.75","0","0","0"
"2012","BE",42581,616.136363636364,"1",1978,"1","1","1","1","11","NA","NA","32","NA","NA","NA","NA",34,33,4258,"1","2","0","0"
"2012","BE",42671,616.136363636364,"4",1938,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",73,73,4267,"0.3333333333","0","0","0"
"2012","BE",42791,616.136363636364,"4",1954,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",58,57,4279,"0.9583333333","1","0","0"
"2012","BE",43011,616.136363636364,"3",1978,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","0",33,33,4301,"0.7571428571","0","0","0"
"2012","BE",43241,616.136363636364,"1",1958,"2","1","1","1","11","NA","NA","NA","NA","0","NA","NA",54,53,4324,"0.5714285714","0","0","0"
"2012","BE",43271,616.136363636364,"2",1984,"2","1","1","1","11","NA","NA","NA","NA","NA","0","NA",28,27,4327,"1","2","0","0"
"2012","BE",43731,616.136363636364,"2",1971,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",40,40,4373,"0.9571428571","0","0","0"
"2012","BE",43841,616.136363636364,"1",1976,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","0",35,35,4384,"99","1","0","1"
"2012","BE",43911,616.136363636364,"1",1954,"1","1","3","1","11","NA","NA","NA","NA","NA","0","0",57,57,4391,"0.5","0","0","1"
"2012","BE",44301,616.136363636364,"3",1983,"1","1","1","1","11","NA","NA","NA","NA","0","NA","NA",28,28,4430,"0.6666666667","0","0","0"
"2012","BE",44371,616.136363636364,"3",1966,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",46,45,4437,"1","0","0","0"
"2012","BE",44451,616.136363636364,"2",1986,"1","1","4","1","11","NA","NA","48","NA","NA","NA","NA",25,25,4445,"0.7708550384","0","0","0"
"2012","BE",44621,616.136363636364,"4",1986,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",25,25,4462,"99","0","0","100"
"2012","BE",44871,616.136363636364,"4",1947,"2","1","4","1","11","NA","NA","NA","NA","NA","0","NA",64,64,4487,"0.4166666667","2","0","0"
"2012","BE",45111,616.136363636364,"1",1952,"2","1","4","4","11","NA","NA","NA","NA","NA","NA","NA",59,59,4511,"0.9285714286","0","0","0"
"2012","BE",45171,616.136363636364,"1",1983,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",28,28,4517,"0.6857142857","2","0","0"
"2012","BE",45351,616.136363636364,"4",1956,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",56,55,4535,"99","0","0","0"
"2012","BE",45681,616.136363636364,"2",1982,"1","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",29,29,4568,"99","0","0","10"
"2012","BE",45691,616.136363636364,"3",1971,"1","1","1","4","NA","NA","NA","35","NA","NA","NA","NA",40,40,4569,"99","0","0","100"
"2012","BE",45701,616.136363636364,"3",1977,"1","1","4","1","NA","NA","NA","NA","NA","NA","NA","0",35,34,4570,"0.8333333333","2","0","0"
