"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","BE",979,"2","2013","45",11565,9533,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2033,,"3","3","NA","1","1","1","1","1","1","1","1","5","2000","3","NA","2","2","2","1","1","3","5","2","1","500","NA","878","350","1","1","1","1","NA","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",987,"3","2013","13",12870,23561,0,0,,,,,,,,0,0,0,0,0,,608,,0,0,0,,-10690,,"3","3","3","2","1","1","1","1","1","1","1","4","2500","1","NA","2","1","2","2","2","2","6","2","2","500","NA","478.2","NA","1","1","1","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",993,"3","2013","27",34119,34074,0,0,,,,,,,,0,0,0,0,0,,2714,,0,0,0,,45,,"3","3","NA","2","1","1","1","1","1","1","1","6","3000","1","1","2","2","2","1","1","3","6","1","1","NA","NA","620","381","1","1","3","NA","NA","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",998,"2","2013","4",25041,24049,1702,1702,,,,,,,,1702,0,0,0,0,,59,,0,0,0,,993,,"3","3","3","1","1","1","1","1","3","1","1","3","2000","1","NA","2","1","1","2","3","3","6","1","1","NA","NA","721.55","NA","1","1","3","NA","NA","NA","1","NA","NA","1","1","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",1023,"2","2013","43",24413,20740,73,73,,,,,,,,73,0,0,0,0,,2,,0,0,0,,3673,,"3","3","NA","2","1","1","1","1","1","1","1","1","NA","3","NA","2","2","2","2","2","2","3","1","1","NA","NA","761.7","NA","1","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",1029,"2","2013","14",89513,76792,0,0,,,,,,,,0,0,0,0,0,,2418,,0,0,0,,12721,,"NA","3","NA","1","1","1","1","1","1","1","1","6","4000","3","NA","2","1","1","1","4","1","6","2","1","NA","NA","487.01","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",1030,"2","2013","16",4999,4981,0,0,,,,,,,,0,0,4999,0,0,,0,,0,0,2,,16,,"3","3","3","2","1","1","1","1","2","1","1","3","2400","3","2","2","1","1","2","2","2","6","2","1","430","NA","412.28","561","1","3","1","NA","1","NA","NA","NA","NA","NA","3","NA","NA","NA","1","NA",,"1",1,,,,,
"2013","BE",1056,"3","2013","11",27875,14680,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,13194,,"NA","1","NA","1","1","1","1","1","1","3","1","5","3000","2","NA","2","2","1","2","1","2","6","2","1","NA","NA","887.17","743.03","1","1","3","NA","1","1","NA","1","1","1","1","NA","1","NA","NA","NA",,"1",1,,,,,
"2013","BE",1062,"2","2013","24",39758,38404,0,0,,,,,,,,0,0,25328,0,0,,0,,0,0,0,,1354,,"3","3","NA","1","1","1","1","1","1","3","1","5","2200","2","2","2","2","2","2","2","2","6","2","1","NA","NA","449.33","NA","1","1","1","NA","NA","1","NA","NA","1","NA","NA","NA","NA","1","NA","2",,"1",1,,,,,
"2013","BE",1069,"2","2013","15",2315,2277,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,39,,"NA","3","3","2","1","1","1","1","1","1","3","5","2100","3","1","2","2","2","1","2","5","4","2","1","450","NA","351.5","NA","1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",1071,"2","2013","16",96493,95024,0,0,,,,,,,,0,0,0,0,0,,1164,,0,0,0,,1469,,"NA","1","NA","1","1","1","1","1","3","1","1","3","3500","2","NA","2","2","2","2","1","1","6","1","1","NA","NA","696.68","NA","1","1","1","NA","1","NA","NA","1","1","1","1","1","NA","1","NA","NA",,"1",1,,,,,
"2013","BE",1091,"2","2013","11",39366,39577,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-211,,"3","3","3","1","1","1","1","1","1","1","1","5","3500","2","NA","2","1","1","1","2","1","6","1","1","NA","NA","462.83","750","1","1","1","NA","NA","1","1","NA","NA","NA","1","NA","NA","NA","NA","1",,"1",1,,,,,
"2013","BE",1103,"2","2013","19",29044,28451,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,593,,"NA","3","NA","1","1","1","1","1","1","1","1","2","2750","1","3","2","2","2","2","1","3","6","2","1","NA","NA","223","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",1176,"2","2013","21",12864,15759,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-2895,,"3","3","NA","2","1","2","1","1","1","1","3","3","3500","2","NA","2","1","2","1","3","2","5","2","2","NA","NA","560","NA","1","1","3","1","1","NA","NA","1","NA","NA","NA","NA","3","NA","NA","NA",,"1",1,,,,,
"2013","BE",1228,"2","2013","20",15426,14743,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,683,,"3","3","NA","1","1","1","1","1","1","1","1","4","2000","2","2","2","2","2","1","1","1","4","2","1","NA","NA","756.82","NA","1","1","1","NA","NA","NA","NA","1","NA","NA","NA","1","NA","1","NA","NA",,"1",1,,,,,
"2013","BE",1233,"2","2013","24",20552,20362,0,0,,,,,,,,0,0,0,0,0,,3470,,0,0,164,,26,,"3","3","NA","NA","1","1","1","1","3","1","1","1","2300","1","NA","2","2","1","1","1","2","6","2","1","NA","NA","434.75","620","1","1","3","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",1248,"4","2013","13",42512,32354,0,0,,,,,,,,0,0,17613,0,0,,0,,0,0,0,,10158,,"3","3","NA","1","1","1","1","1","1","1","1","4","1000","3","NA","2","2","2","2","2","1","4","2","1","NA","NA","338.04","NA","1","1","1","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA",,"1",1,,,,,
"2013","BE",1267,"2","2013","49",68354,65960,0,0,,,,,,,,0,0,0,0,0,,305,,0,0,0,,2394,,"3","2","NA","1","1","1","1","1","1","1","1","4","2200","2","NA","2","2","1","1","1","2","6","2","1","NA","NA","861.52","958","1","1","1","NA","NA","NA","NA","NA","1","NA","NA","1","NA","NA","2","NA",,"1",1,,,,,
"2013","BE",1270,"2","2013","19",5191,5132,2293,2293,,,,,,,,2293,0,0,0,2866,,32,,0,0,0,,59,,"NA","3","NA","1","2","2","1","1","1","1","3","4","3250","2","NA","2","2","2","2","1","2","6","1","1","NA","NA","486.34","828","1","1","1","NA","1","1","NA","NA","3","NA","NA","1","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",1309,"2","2013","7",49405,40331,0,0,,,,,,,,0,0,0,0,0,,98,,0,0,0,,9074,,"NA","3","3","2","1","2","1","1","3","3","1","4","1300","3","NA","2","2","2","2","3","2","4","2","1","NA","NA","622","NA","1","3","1","1","NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",1321,"2","2013","9",1483,4405,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-2923,,"NA","3","3","2","1","1","1","1","1","1","2","2","5000","3","NA","2","2","2","1","1","2","5","2","1","NA","NA","365.33","NA","1","1","1","1","NA","NA","3","1","1","1","NA","2","NA","NA","1","2",,"1",1,,,,,
"2013","BE",1366,"3","2013","22",4240,4324,4240,4240,,,,,,,,4240,0,0,0,0,,0,,0,0,0,,-84,,"3","3","NA","1","1","2","1","1","1","1","1","5","1500","3","3","2","1","2","1","3","2","4","2","1","265.01","NA","174","600","1","1","3","NA","NA","NA","1","NA","NA","NA","NA","1","NA","1","NA","NA",,"1",1,,,,,
"2013","BE",1369,"3","2013","8",15904,12016,0,0,,,,,,,,0,0,0,0,0,,23,,0,0,0,,3888,,"3","3","3","1","1","1","1","1","1","1","1","5","1500","1","NA","2","2","2","2","2","2","5","2","1","404","NA","519.42","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","1","NA",,"1",1,,,,,
"2013","BE",1384,"2","2013","26",40723,-41390,0,0,,,,,,,,0,0,0,0,40055,,668,,0,0,0,,82112,,"NA","3","NA","1","1","1","1","1","1","1","1","4","3000","3","NA","2","2","2","2","3","1","6","2","1","NA","NA","783.88","NA","1","1","1","NA","1","NA","NA","1","1","1","NA","1","1","NA","1","NA",,"1",1,,,,,
"2013","BE",1386,"2","2013","22",14612,14604,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,5,,4,,"NA","3","3","1","1","1","1","1","1","1","1","6","4000","3","NA","2","2","2","2","3","3","6","2","1","NA","NA","666.69","NA","1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA",,"1",1,,,,,
"2013","BE",1418,"2","2013","7",29047,28888,0,0,,,,,,,,0,0,0,0,0,,838,,0,0,0,,158,,"3","3","3","1","1","1","1","1","1","1","1","5","1525","1","NA","2","2","1","2","2","1","6","2","1","NA","NA","817.57","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",,"1",1,,,,,
"2013","BE",1419,"2","2013","15",109385,97133,46988,46988,,,,,,,,46988,0,0,0,0,,489,,0,0,0,,12252,,"3","3","3","1","1","1","1","1","1","1","1","4","3000","3","NA","2","2","2","2","2","2","6","2","1","NA","NA","666.69","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA",,"1",1,,,,,
"2013","BE",1432,"2","2013","22",56384,54874,0,0,,,,,,,,0,0,0,0,0,,6289,,0,0,0,,1510,,"3","3","NA","1","1","1","1","1","3","1","1","5","3000","3","NA","2","2","1","2","1","1","6","2","1","NA","NA","313.33","425","1","1","1","1","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","1",,"1",1,,,,,
"2013","BE",1433,"4","2013","35",17968,19600,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-1632,,"3","2","NA","1","1","1","1","1","1","1","1","4","2200","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","605.5","NA","1","1","1","NA","NA","NA","1","1","1","NA","1","1","NA","NA","1","2",,"1",1,,,,,
"2013","BE",1436,"2","2013","6",9069,7300,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1769,,"NA","3","NA","1","1","2","1","1","1","1","1","3","2900","3","NA","2","2","2","1","2","2","5","2","1","NA","NA","219.73","NA","1","1","1","NA","NA","NA","NA","NA","NA","1","3","1","NA","1","NA","1",,"1",1,,,,,
"2013","BE",1451,"2","2013","23",66586,63683,0,0,,,,,,,,0,0,0,0,0,,78,,0,0,0,,2902,,"3","3","NA","1","1","1","1","1","1","1","2","6","5000","1","NA","2","2","2","2","3","1","6","2","1","NA","NA","899.16","NA","1","1","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",1454,"3","2013","11",33957,26460,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7497,,"3","3","NA","1","1","1","1","1","1","1","1","6","4500","1","NA","2","2","2","2","3","1","6","2","1","NA","NA","942.58","500","1","1","1","NA","1","1","NA","1","1","NA","NA","1","NA","1","NA","1",,"1",1,,,,,
"2013","BE",1459,"4","2013","16",41592,38746,0,0,,,,,,,,0,0,0,0,20985,,350,,0,0,0,,2846,,"3","3","NA","2","1","1","1","1","1","1","1","3","1000","1","3","2","2","2","2","1","2","6","2","1","875","NA","259.51","1041","1","1","1","NA","NA","NA","1","NA","NA","NA","1","1","1","NA","NA","NA",,"1",1,,,,,
"2013","BE",1460,"3","2013","27",20934,17380,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3553,,"3","3","NA","1","1","1","1","1","1","1","1","3","2500","3","NA","2","2","2","2","2","4","6","2","1","700","NA","100","NA","1","1","1","1","NA","1","1","1","1","NA","NA","1","1","NA","NA","NA",,"1",1,,,,,
"2013","BE",1480,"2","2013","24",17984,15231,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2753,,"NA","2","NA","1","1","1","1","1","1","1","1","5","1500","3","NA","2","2","2","2","4","2","5","2","1","NA","NA","471.87","530","1","1","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",,"1",1,,,,,
"2013","BE",1494,"4","2013","43",17685,16535,0,0,,,,,,,,0,0,0,0,0,,96,,0,0,0,,1150,,"NA","3","3","1","1","2","1","1","1","1","1","3","3000","1","3","2","1","2","2","2","2","4","2","1","NA","NA","486.16","NA","1","1","3","NA","1","NA","1","1","NA","NA","1","1","1","NA","NA","1",,"1",1,,,,,
"2013","BE",1501,"3","2013","21",11941,8436,0,0,,,,,,,,0,0,0,0,0,,64,,0,0,0,,3505,,"3","3","NA","1","1","1","1","1","1","1","1","6","2500","1","NA","2","2","1","2","1","4","4","2","1","550","NA","678.64","2200","1","1","2","NA","NA","NA","NA","NA","1","1","NA","1","NA","1","2","NA",,"1",1,,,,,
"2013","BE",1508,"3","2013","21",51067,50285,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,781,,"NA","3","NA","2","1","1","1","1","1","1","1","4","2500","3","NA","2","2","2","2","3","2","6","2","1","NA","NA","507.97","NA","1","1","1","NA","1","1","2","NA","NA","NA","NA","1","1","NA","NA","1",,"1",1,,,,,
"2013","BE",1510,"2","2013","14",758,1563,0,0,,,,,,,,0,0,0,0,0,,758,,0,0,0,,-805,,"3","3","NA","1","1","1","1","1","1","1","1","3","2200","2","NA","2","2","2","1","3","3","5","2","1","NA","NA","569","NA","1","1","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA",,"1",1,,,,,
"2013","BE",1524,"2","2013","8",35167,27436,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7731,,"3","3","3","2","1","1","1","1","1","1","1","2","1500","2","NA","2","2","1","2","2","1","3","2","1","500","NA","396.82","NA","1","1","3","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA",,"1",1,,,,,
"2013","BE",1527,"2","2013","15",13954,5596,0,0,,,,,,,,0,0,0,0,0,,200,,0,0,0,,8357,,"3","3","NA","2","1","1","1","1","1","1","1","2","2200","3","NA","2","2","2","1","2","2","4","2","1","382.01","NA","633","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",,"1",1,,,,,
"2013","BE",1531,"2","2013","45",58984,56143,0,0,,,,,,,,0,0,0,0,0,,747,,0,0,0,,2841,,"3","3","NA","1","1","1","1","1","1","1","1","4","1906","3","1","2","2","2","1","1","4","6","2","1","NA","NA","317.75","465","1","1","1","1","1","NA","NA","1","NA","1","NA","1","NA","NA","1","2",,"1",1,,,,,
"2013","BE",1556,"2","2013","3",29635,14881,0,0,,,,,,,,0,0,0,0,0,,55,,0,0,0,,14755,,"3","3","3","1","1","1","1","1","1","1","1","3","2500","2","NA","1","2","2","1","2","1","5","1","1","NA","NA","878","580","1","1","2","2","NA","1","NA","NA","NA","NA","NA","1","1","NA","NA","NA",,"1",1,,,,,
"2013","BE",1575,"2","2013","21",43531,36842,15972,15972,,,,,,,,15972,0,0,0,15972,,1065,,0,0,0,,6689,,"NA","3","3","1","1","2","1","1","3","1","1","2","1500","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","977","NA","1","2","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1",,"1",1,,,,,
"2013","BE",1580,"2","2013","21",80608,73018,0,0,,,,,,,,0,0,38941,0,0,,0,,0,0,0,,7591,,"NA","3","3","1","1","1","1","1","1","1","1","3","3000","2","NA","2","2","2","1","2","1","6","1","1","NA","NA","486.16","NA","1","1","1","1","1","1","NA","1","NA","NA","NA","1","NA","1","NA","1",,"1",1,,,,,
"2013","BE",1581,"2","2013","19",25144,2833,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,16752,,5558,,"NA","3","3","1","1","1","1","1","1","1","1","4","2500","3","3","2","2","1","2","1","1","6","2","1","NA","NA","666.69","803","1","1","1","NA","NA","NA","1","1","1","1","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",1603,"2","2013","41",28909,17660,0,0,,,,,,,,0,0,0,0,1328,,0,,0,0,0,,11249,,"3","3","3","2","1","2","1","1","1","1","2","3","1800","3","NA","2","1","2","2","2","5","3","2","1","NA","NA","295","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA",,"1",1,,,,,
"2013","BE",1629,"1","2013","22",2648,2597,0,0,,,,,,,,0,0,0,0,0,,214,,0,0,0,,51,,"NA","3","3","2","1","2","1","1","1","1","1","6","2500","1","NA","2","1","2","2","1","4","6","1","1","NA","NA","376.75","0","1","1","1","NA","2","1","1","3","NA","1","1","NA","NA","NA","1","NA",,"1",1,,,,,
"2013","BE",1669,"2","2013","8",50,-182,0,0,,,,,,,,0,0,0,0,0,,50,,0,0,0,,232,,"3","3","NA","1","2","1","1","1","1","3","1","4","1000","2","NA","2","2","2","1","3","4","4","1","1","NA","NA","371.17","568","1","1","3","NA","1","2","NA","NA","NA","NA","NA","NA","NA","1","NA","NA",,"1",1,,,,,
"2013","BE",1676,"2","2013","38",0,-102,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,102,,"NA","3","3","1","1","2","1","1","1","2","1","1","1000","2","NA","2","2","2","2","3","2","6","2","1","725","NA","315.88","1400","1","1","3","NA","NA","NA","NA","1","NA","NA","NA","NA","1","NA","1","NA",,"1",1,,,,,
"2013","BE",1698,"2","2013","9",6695,6689,0,0,,,,,,,,0,0,0,0,0,,2,,0,0,0,,6,,"3","3","NA","2","1","2","1","1","3","1","3","2","3600","2","NA","2","1","2","2","1","2","5","2","1","NA","NA","984","400","1","1","1","NA","NA","1","NA","NA","NA","NA","2","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",1699,"3","2013","14",96706,72441,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,24265,,"3","1","NA","2","1","1","1","1","1","1","1","6","3000","1","NA","2","2","2","2","2","2","4","1","1","NA","NA","519.33","NA","1","1","1","NA","NA","NA","NA","1","NA","1","NA","1","NA","NA","1","NA",,"1",1,,,,,
"2013","BE",1706,"2","2013","15",27064,27001,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,63,,"NA","3","NA","2","1","1","1","1","1","1","1","5","2500","1","NA","2","2","2","2","4","4","6","2","1","350","NA","207.4","NA","1","1","2","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1",,"1",1,,,,,
"2013","BE",1710,"2","2013","7",35270,32763,0,0,,,,,,,,0,0,0,0,0,,131,,0,0,0,,2508,,"3","3","NA","1","1","1","1","1","1","1","1","6","2500","3","2","2","2","2","2","3","2","6","2","1","700","NA","351.05","NA","1","1","1","1","NA","1","1","NA","1","1","NA","NA","3","NA","NA","NA",,"1",1,,,,,
"2013","BE",1739,"3","2013","57",8958,7142,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1815,,"3","3","3","1","1","1","1","1","1","1","1","5","1500","3","NA","2","2","2","2","2","2","6","2","1","433","NA","380.67","NA","1","2","3","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",,"1",1,,,,,
"2013","BE",1764,"3","2013","44",32418,32487,0,0,,,,,,,,0,0,22056,0,0,,0,,0,0,0,,-69,,"NA","3","NA","1","1","1","1","1","1","1","3","4","3100","1","NA","2","2","2","2","1","3","6","2","1","NA","NA","717.1","NA","1","1","1","1","NA","NA","NA","1","1","NA","2","1","3","1","NA","1",,"1",1,,,,,
"2013","BE",1771,"2","2013","14",25114,24798,0,0,,,,,,,,0,0,0,0,0,,229,,0,0,0,,316,,"3","3","3","2","1","1","1","1","3","1","1","3","1500","3","NA","1","2","2","1","2","1","6","2","2","100","NA","836.72","NA","1","1","1","NA","NA","NA","1","NA","1","1","1","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",1804,"2","2013","20",73268,67897,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5370,,"NA","3","NA","1","1","1","1","1","1","1","1","3","4000","3","NA","2","2","1","2","2","1","6","2","1","NA","NA","138","NA","1","1","1","1","NA","1","1","1","NA","NA","NA","NA","NA","1","NA","NA",,"1",1,,,,,
"2013","BE",1809,"2","2013","15",1779,1742,0,0,,,,,,,,0,0,0,0,0,,1779,,0,0,0,,37,,"3","3","3","1","1","1","1","1","3","1","1","6","2800","2","NA","2","2","2","2","3","2","3","2","1","NA","NA","315","NA","1","1","1","1","1","NA","NA","NA","NA","1","NA","NA","1","1","NA","1",,"1",1,,,,,
"2013","BE",1813,"2","2013","28",5765,5675,0,0,,,,,,,,0,0,0,0,5670,,95,,0,0,12,,77,,"NA","3","3","1","1","1","1","1","1","1","3","3","1730","2","NA","2","2","2","2","1","3","5","1","1","NA","NA","533.45","NA","1","1","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA",,"1",1,,,,,
"2013","BE",1819,"4","2013","18",49485,31849,0,0,,,,,,,,0,0,0,0,28874,,0,,0,0,17636,,0,,"3","3","3","2","1","1","1","1","1","1","1","5","2500","3","NA","2","2","2","2","3","1","6","2","1","NA","NA","899.16","515","1","1","1","NA","NA","1","1","NA","3","1","1","NA","1","NA","NA","1",,"1",1,,,,,
"2013","BE",1820,"2","2013","15",16319,16258,0,0,,,,,,,,0,0,0,0,0,,20,,0,0,0,,61,,"NA","3","3","1","1","1","1","1","1","1","1","4","4000","1","NA","2","2","2","2","2","2","6","2","1","NA","NA","326.46","NA","1","1","1","1","1","NA","1","1","NA","NA","1","1","1","NA","1","2",,"1",1,,,,,
"2013","BE",1827,"2","2013","13",109350,46666,0,0,,,,,,,,0,0,70993,0,0,,0,,0,0,0,,62684,,"NA","3","NA","1","1","1","1","1","1","1","1","5","5000","2","3","1","2","2","2","4","5","6","2","1","1300","NA","621.25","NA","1","1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",1843,"2","2013","27",25930,25949,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,-18,,"3","3","NA","1","2","2","1","1","1","1","1","3","1200","3","1","2","2","1","1","2","1","3","2","2","446","NA","437.15","NA","1","1","1","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",1851,"2","2013","21",28889,21341,0,0,,,,,,,,0,0,0,0,0,,27,,0,0,0,,7548,,"3","3","NA","1","1","1","1","1","1","1","1","2","3500","2","NA","2","2","2","1","1","4","6","2","2","NA","NA","305.39","NA","1","1","3","2","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA",,"1",1,,,,,
"2013","BE",1855,"2","2013","9",45822,32989,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,12833,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2000","3","NA","2","2","2","2","3","1","6","2","1","NA","NA","275.41","NA","1","1","1","1","NA","1","NA","2","NA","NA","1","1","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",1869,"4","2013","11",25473,24291,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1181,,"3","3","NA","1","1","2","1","1","3","3","1","5","2100","3","NA","2","2","1","2","1","4","6","2","1","312","NA","334.95","790","1","1","1","2","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",1877,"3","2013","22",47100,46107,0,0,,,,,,,,0,0,0,0,0,,80,,0,0,0,,993,,"3","3","3","1","1","2","1","1","1","1","1","1","4000","1","NA","1","2","2","2","1","3","6","2","1","650","NA","420","NA","1","1","1","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",1892,"4","2013","12",35455,35388,0,0,,,,,,,,0,0,32685,0,0,,0,,0,0,0,,67,,"3","3","3","2","1","1","1","1","1","1","3","4","2234.95","1","NA","2","2","2","2","3","2","6","2","1","410","NA","587","NA","1","1","1","2","NA","NA","NA","NA","1","NA","NA","NA","1","NA","1","NA",,"1",1,,,,,
"2013","BE",1897,"3","2013","15",20991,20930,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,61,,"NA","3","NA","1","1","1","1","1","1","3","1","2","2000","3","NA","2","2","2","1","2","3","6","2","2","NA","NA","397","NA","1","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1",,"1",1,,,,,
"2013","BE",1917,"2","2013","35",34068,31847,0,0,,,,,,,,0,0,0,0,0,,1682,,0,0,0,,2220,,"3","3","3","1","1","1","1","1","1","1","1","3","2500","1","NA","2","2","2","2","1","3","3","2","1","NA","NA","167.37","NA","1","1","1","NA","NA","1","NA","1","2","1","1","NA","NA","1","1","1",,"1",1,,,,,
"2013","BE",1926,"2","2013","12",8272,8366,0,0,,,,,,,,0,0,8272,0,0,,0,,0,0,0,,-94,,"NA","3","3","1","1","1","1","1","3","1","1","3","1700","2","NA","2","2","2","2","2","3","6","2","1","500","NA","407.53","NA","1","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
"2013","BE",1937,"3","2013","37",27730,19858,0,0,,,,,,,,0,0,0,0,0,,2335,,0,0,8893,,-1020,,"3","3","NA","2","1","1","1","1","1","1","2","1","1500","2","NA","2","2","1","1","3","1","6","2","1","NA","NA","1158.39","NA","1","1","2","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","1",,"1",1,,,,,
"2013","BE",1943,"2","2013","26",8371,4247,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,1461,,2663,,"NA","3","3","1","1","1","1","1","1","1","1","3","3500","3","1","2","2","2","1","2","2","6","2","1","NA","NA","783.88","NA","1","1","1","NA","NA","1","NA","1","NA","1","NA","1","1","1","NA","1",,"1",1,,,,,
"2013","BE",1945,"2","2013","17",12546,4404,0,0,,,,,,,,0,0,0,0,0,,31,,0,0,673,,7470,,"3","3","NA","2","1","1","1","1","1","1","1","2","3000","2","NA","2","2","2","2","3","2","4","2","1","180","NA","590","NA","1","1","1","NA","NA","NA","1","NA","1","NA","NA","2","NA","1","NA","NA",,"1",1,,,,,
"2013","BE",1948,"2","2013","29",13709,11964,0,0,,,,,,,,0,0,0,0,0,,26,,0,0,1310,,435,,"3","3","NA","1","1","1","1","1","3","1","1","5","2300","3","NA","2","2","2","1","3","2","6","1","1","NA","NA","773.98","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"1",1,,,,,
