"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RL010","RL020","RL030","RL040","RL050","RL060","RX010","RX020","RX030","RX040","RX050","RX060","RX070"
"2013","BE",23781,566.510903426791,"2",1981,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",32,31,2378,"99","0","0","0"
"2013","BE",23871,566.510903426791,"4",1938,"1","1","1","1","NA","5","NA","NA","0","NA","NA","0",75,74,2387,"99","2","0","100"
"2013","BE",24041,566.510903426791,"1",1964,"1","1","1","4","11","2","NA","NA","NA","NA","NA","0",48,48,2404,"1","0","0","0"
"2013","BE",24111,566.510903426791,"2",1935,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","0",78,77,2411,"0.7771463404","0","0","100"
"2013","BE",24161,566.510903426791,"1",1962,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",51,50,2416,"0.1607142857","2","0","0"
"2013","BE",24171,566.510903426791,"2",1947,"1","1","1","1","11","2","NA","25","NA","NA","NA","NA",65,65,2417,"0.9285714286","0","1","1"
"2013","BE",24201,566.510903426791,"1",1982,"2","1","1","1","11","2","NA","28","0","NA","NA","0",30,30,2420,"1","0","0","0"
"2013","BE",24221,566.510903426791,"1",1981,"1","1","1","1","11","NA","NA","NA","NA","0","NA","NA",32,31,2422,"1","2","0","0"
"2013","BE",24411,566.510903426791,"1",1965,"1","1","3","4","11","2","NA","32","NA","NA","NA","NA",48,47,2441,"0.3888888889","0","0","0"
"2013","BE",24431,566.510903426791,"3",1935,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",77,77,2443,"99","1","0","0"
"2013","BE",24521,566.510903426791,"2",1932,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",80,80,2452,"1","0","0","1"
"2013","BE",24611,566.510903426791,"4",1965,"1","1","1","1","11","NA","NA","32","NA","NA","NA","NA",48,47,2461,"0.5698412698","0","0","0"
"2013","BE",24701,566.510903426791,"2",1943,"2","1","3","1","NA","NA","NA","NA","NA","NA","NA","NA",70,69,2470,"0","1","0","0"
"2013","BE",24721,566.510903426791,"3",1940,"1","1","3","1","11","NA","NA","NA","0","NA","NA","NA",73,72,2472,"0.4142857143","0","0","0"
"2013","BE",25141,566.510903426791,"4",1981,"1","1","4","4","11","NA","NA","NA","NA","0","NA","NA",32,31,2514,"0.9285714286","0","0","0"
"2013","BE",25181,566.510903426791,"4",1976,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","0",37,36,2518,"1","0","1","0"
"2013","BE",25201,566.510903426791,"3",1945,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",68,67,2520,"0.856704319","0","0","0"
"2013","BE",25281,566.510903426791,"2",1971,"1","1","4","1","11","2","NA","NA","NA","NA","NA","0",41,41,2528,"0.8805869325","0","0","0"
"2013","BE",25401,566.510903426791,"4",1979,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",34,33,2540,"1","0","0","100"
"2013","BE",25421,566.510903426791,"3",1948,"2","1","4","4","11","2","32","NA","NA","0","NA","NA",64,64,2542,"0.6071428571","0","0","0"
"2013","BE",25631,566.510903426791,"4",1941,"2","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",72,71,2563,"0","0","0","110"
"2013","BE",25741,566.510903426791,"1",1984,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",28,28,2574,"0.5","1","0","0"
"2013","BE",25801,566.510903426791,"1",1981,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",32,31,2580,"99","0","0","0"
"2013","BE",25821,566.510903426791,"2",1966,"1","1","4","4","11","2","NA","NA","NA","NA","0","NA",46,46,2582,"0.9571428571","1","0","0"
"2013","BE",25901,566.510903426791,"1",1971,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",41,41,2590,"0.9166666667","0","0","0"
"2013","BE",26691,566.510903426791,"4",1947,"2","1","1","4","11","2","31","NA","NA","NA","NA","NA",65,65,2669,"99","0","0","0"
"2013","BE",26731,566.510903426791,"3",1976,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",37,36,2673,"1","0","0","1"
"2013","BE",26861,566.510903426791,"2",1977,"1","1","1","1","11","5","NA","NA","NA","0","NA","NA",35,35,2686,"0","0","0","0"
"2013","BE",27011,566.510903426791,"3",1968,"1","1","4","1","NA","NA","NA","NA","NA","0","NA","0",45,44,2701,"0.9285714286","0","0","0"
"2013","BE",27031,566.510903426791,"1",1987,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",26,25,2703,"0.7571428571","2","1","0"
"2013","BE",27301,566.510903426791,"1",1935,"2","1","4","1","11","2","NA","NA","NA","0","NA","NA",77,77,2730,"0.9714285714","1","0","0"
"2013","BE",27501,566.510903426791,"4",1932,"2","1","1","4","NA","NA","NA","NA","6","NA","NA","NA",80,80,2750,"99","1","0","0"
"2013","BE",27581,566.510903426791,"4",1944,"2","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",68,68,2758,"0","1","1","0"
"2013","BE",27711,566.510903426791,"1",1943,"1","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",70,69,2771,"0.6666666667","2","0","0"
"2013","BE",27841,566.510903426791,"3",1990,"2","1","4","1","11","2","NA","NA","NA","NA","NA","20",23,22,2784,"99","0","0","0"
"2013","BE",27881,566.510903426791,"4",1969,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",43,43,2788,"0.503875442","0","0","0"
"2013","BE",27891,566.510903426791,"2",1946,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",66,66,2789,"0","0","0","0"
"2013","BE",28051,566.510903426791,"1",1966,"1","1","3","1","11","2","NA","NA","0","NA","NA","NA",47,46,2805,"0.75","0","0","0"
"2013","BE",28261,566.510903426791,"1",1981,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",32,31,2826,"0","0","0","0"
"2013","BE",28571,566.510903426791,"2",1932,"1","1","4","1","11","2","NA","NA","NA","NA","NA","0",80,80,2857,"0.5428571429","1","0","0"
"2013","BE",28611,566.510903426791,"2",1984,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",29,28,2861,"1","0","0","0"
"2013","BE",28671,566.510903426791,"1",1935,"2","1","2","1","11","NA","NA","NA","NA","NA","NA","NA",78,77,2867,"0.8142857143","1","0","0"
"2013","BE",28771,566.510903426791,"1",1932,"2","1","1","1","11","2","NA","35","NA","NA","NA","NA",80,80,2877,"0.6666666667","2","0","0"
"2013","BE",28811,566.510903426791,"2",1932,"1","1","4","1","11","2","NA","NA","NA","NA","NA","0",80,80,2881,"0.8571428571","0","0","0"
"2013","BE",28851,566.510903426791,"1",1971,"1","1","4","1","NA","2","NA","NA","NA","NA","NA","NA",42,41,2885,"1","0","0","100"
"2013","BE",29041,566.510903426791,"3",1968,"2","1","2","4","11","2","NA","NA","NA","NA","NA","NA",44,44,2904,"99","0","0","0"
"2013","BE",29121,566.510903426791,"1",1984,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",29,28,2912,"0.9857142857","0","0","0"
"2013","BE",29251,566.510903426791,"1",1991,"1","1","2","1","11","2","NA","NA","NA","0","NA","NA",22,21,2925,"0.0833333333","0","0","0"
"2013","BE",29371,566.510903426791,"4",1981,"2","1","3","1","11","2","NA","NA","NA","0","NA","0",31,31,2937,"0.9761904762","0","0","0"
"2013","BE",29541,566.510903426791,"4",1966,"1","1","4","1","NA","NA","NA","NA","NA","NA","NA","NA",47,46,2954,"1","0","0","0"
"2013","BE",29651,566.510903426791,"4",1956,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",57,56,2965,"1","0","0","0"
"2013","BE",29681,566.510903426791,"2",1976,"1","1","4","1","11","2","NA","NA","NA","NA","NA","0",36,36,2968,"1","1","0","101"
"2013","BE",29731,566.510903426791,"1",1932,"1","1","4","1","NA","5","NA","NA","NA","NA","NA","NA",80,80,2973,"1","0","0","0"
"2013","BE",29851,566.510903426791,"1",1932,"1","1","3","1","NA","NA","NA","28","NA","NA","NA","NA",80,80,2985,"0.9047619048","0","0","0"
"2013","BE",29871,566.510903426791,"2",1938,"2","1","3","1","11","2","NA","NA","NA","0","NA","NA",75,74,2987,"0.5","0","0","0"
"2013","BE",29881,566.510903426791,"1",1932,"2","1","2","1","11","2","NA","NA","NA","NA","NA","NA",80,80,2988,"99","0","0","0"
"2013","BE",30001,566.510903426791,"4",1934,"2","1","3","1","11","5","NA","NA","0","NA","NA","NA",79,78,3000,"0","2","0","100"
"2013","BE",30131,566.510903426791,"3",1982,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",30,30,3013,"0.5642857143","0","0","0"
"2013","BE",30281,566.510903426791,"4",1934,"2","1","4","1","11","5","NA","NA","NA","NA","NA","NA",79,78,3028,"0.5428571429","2","0","0"
"2013","BE",30771,566.510903426791,"4",1955,"1","1","4","1","11","2","NA","NA","NA","0","NA","NA",58,57,3077,"0.1428571429","0","0","0"
"2013","BE",30781,566.510903426791,"2",1966,"1","1","3","1","11","5","NA","NA","NA","NA","NA","0",46,46,3078,"0","0","0","0"
"2013","BE",30851,566.510903426791,"4",1945,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",67,67,3085,"1","0","0","0"
"2013","BE",30911,566.510903426791,"3",1948,"1","1","4","1","11","NA","NA","32","NA","NA","NA","NA",64,64,3091,"0.8607142857","0","0","0"
"2013","BE",30991,566.510903426791,"2",1958,"2","1","1","1","11","2","NA","NA","NA","30","NA","NA",54,54,3099,"0","1","0","0"
"2013","BE",31061,566.510903426791,"3",1932,"1","1","1","1","11","5","NA","NA","NA","NA","0","NA",80,80,3106,"0.4688101044","0","0","101"
"2013","BE",31581,566.510903426791,"2",1937,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",76,75,3158,"1","2","0","0"
"2013","BE",32001,566.510903426791,"3",1963,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",50,49,3200,"1","0","0","0"
"2013","BE",32071,566.510903426791,"3",1932,"2","1","1","1","11","2","NA","NA","NA","36","NA","0",80,80,3207,"99","2","0","0"
"2013","BE",32091,566.510903426791,"4",1956,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",57,56,3209,"99","0","0","100"
"2013","BE",32161,566.510903426791,"2",1957,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",56,55,3216,"99","2","0","0"
"2013","BE",32481,566.510903426791,"4",1932,"2","1","4","4","11","2","NA","NA","NA","NA","NA","NA",80,80,3248,"0","0","0","0"
"2013","BE",32521,566.510903426791,"1",1932,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",80,80,3252,"0.5","0","0","0"
"2013","BE",32561,566.510903426791,"3",1969,"2","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",43,43,3256,"0","0","0","0"
"2013","BE",32661,566.510903426791,"4",1976,"1","1","1","1","11","2","NA","NA","6","NA","0","NA",36,36,3266,"1","2","0","0"
"2013","BE",32681,566.510903426791,"1",1978,"1","1","4","1","11","2","NA","NA","NA","NA","0","NA",35,34,3268,"1","2","0","0"
"2013","BE",32791,566.510903426791,"4",1963,"2","1","4","4","11","5","NA","NA","NA","NA","NA","NA",50,49,3279,"0.9583333333","0","1","0"
"2013","BE",32801,566.510903426791,"4",1974,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",39,38,3280,"0.1142857143","0","0","0"
"2013","BE",32971,566.510903426791,"4",1987,"1","1","1","1","11","2","NA","NA","8","NA","NA","0",25,25,3297,"0","2","0","0"
"2013","BE",33081,566.510903426791,"3",1981,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",32,31,3308,"0.7378028793","0","0","0"
"2013","BE",33471,566.510903426791,"1",1953,"2","1","1","1","NA","2","NA","NA","NA","0","0","NA",59,59,3347,"1","0","0","0"
"2013","BE",33581,566.510903426791,"2",1966,"2","1","1","1","11","NA","NA","NA","NA","0","NA","NA",46,46,3358,"1","0","0","0"
"2013","BE",33681,566.510903426791,"1",1982,"1","1","1","1","NA","5","NA","NA","NA","40","NA","NA",30,30,3368,"99","0","0","101"
"2013","BE",33711,566.510903426791,"1",1963,"2","1","1","1","11","NA","NA","32","NA","NA","NA","NA",50,49,3371,"1","2","0","0"
"2013","BE",33771,566.510903426791,"1",1939,"2","1","4","1","11","2","NA","NA","NA","NA","NA","0",74,73,3377,"1","0","0","0"
"2013","BE",33831,566.510903426791,"1",1971,"1","1","4","4","11","2","NA","NA","NA","0","NA","NA",42,41,3383,"99","0","0","0"
"2013","BE",33991,566.510903426791,"1",1988,"1","1","3","1","11","NA","NA","NA","NA","NA","NA","NA",25,24,3399,"0","0","0","0"
"2013","BE",34041,566.510903426791,"2",1932,"2","2","1","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,3404,"0.5","0","0","0"
"2013","BE",34081,566.510903426791,"1",1971,"1","1","4","1","NA","5","NA","NA","0","NA","NA","NA",41,41,3408,"0.4688101044","2","0","0"
"2013","BE",34381,566.510903426791,"3",1951,"1","1","2","1","11","2","NA","NA","NA","NA","NA","NA",61,61,3438,"0","0","0","0"
"2013","BE",34401,566.510903426791,"3",1932,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",80,80,3440,"0","0","0","0"
"2013","BE",34421,566.510903426791,"3",1948,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",65,64,3442,"0.5","2","0","0"
"2013","BE",34431,566.510903426791,"1",1986,"1","1","4","1","11","2","NA","NA","NA","NA","0","NA",26,26,3443,"0.5","2","0","0"
"2013","BE",34651,566.510903426791,"2",1964,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",48,48,3465,"1","0","0","0"
"2013","BE",34691,566.510903426791,"3",1949,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",64,63,3469,"1","0","0","0"
"2013","BE",34871,566.510903426791,"3",1982,"1","1","4","1","11","5","NA","NA","NA","NA","NA","NA",30,30,3487,"0.5","0","0","0"
"2013","BE",34961,566.510903426791,"2",1941,"2","1","1","1","11","2","NA","NA","NA","NA","0","NA",72,71,3496,"99","0","0","101"
"2013","BE",35021,566.510903426791,"2",1941,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",71,71,3502,"0.5","2","0","111"
"2013","BE",35141,566.510903426791,"1",1956,"2","1","1","1","NA","2","NA","NA","NA","NA","0","NA",56,56,3514,"0.7857142857","2","0","100"
"2013","BE",35171,566.510903426791,"3",1963,"2","1","3","1","11","5","NA","NA","NA","NA","NA","NA",50,49,3517,"99","0","0","0"
"2013","BE",35421,566.510903426791,"1",1932,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",80,80,3542,"99","0","1","0"
"2013","BE",35441,566.510903426791,"2",1932,"2","1","1","1","NA","2","NA","NA","0","NA","NA","NA",80,80,3544,"0.7714285714","1","0","0"
"2013","BE",35501,566.510903426791,"4",1965,"2","1","3","4","11","2","NA","NA","NA","0","NA","0",48,47,3550,"0.625","0","0","0"
"2013","BE",35711,566.510903426791,"2",1948,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",65,64,3571,"1","0","1","0"
"2013","BE",35761,566.510903426791,"4",1990,"2","1","4","4","11","2","NA","NA","0","NA","NA","NA",22,22,3576,"1","2","0","0"
"2013","BE",35901,566.510903426791,"1",1977,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",35,35,3590,"0.3486703058","0","0","0"
"2013","BE",36491,566.510903426791,"2",1947,"1","1","4","4","11","2","NA","NA","NA","0","NA","NA",65,65,3649,"1","0","0","0"
"2013","BE",36671,566.510903426791,"3",1958,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",55,54,3667,"99","0","1","0"
"2013","BE",36681,566.510903426791,"2",1979,"1","1","3","1","11","2","NA","NA","NA","NA","NA","NA",34,33,3668,"1","0","0","110"
"2013","BE",36731,566.510903426791,"1",1970,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",42,42,3673,"0.5","0","0","0"
"2013","BE",36781,566.510903426791,"4",1959,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",53,53,3678,"0.5","0","0","0"
"2013","BE",36971,566.510903426791,"3",1934,"2","1","1","1","11","2","NA","NA","NA","0","NA","NA",79,78,3697,"0.8392857143","2","0","0"
"2013","BE",37031,566.510903426791,"2",1948,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",64,64,3703,"0.9571428571","2","0","0"
"2013","BE",37041,566.510903426791,"4",1980,"1","1","1","1","NA","5","NA","NA","NA","NA","0","NA",33,32,3704,"1","0","0","0"
"2013","BE",37091,566.510903426791,"3",1974,"1","1","1","1","11","2","NA","NA","4","NA","NA","NA",39,38,3709,"0.3333333333","0","0","0"
"2013","BE",37141,566.510903426791,"3",1936,"1","1","1","4","11","2","NA","NA","NA","NA","NA","NA",76,76,3714,"0.5","2","0","110"
"2013","BE",37241,566.510903426791,"4",1986,"1","1","1","1","11","2","NA","NA","NA","NA","NA","NA",27,26,3724,"0.856704319","0","0","0"
"2013","BE",37291,566.510903426791,"4",1959,"2","1","1","1","NA","2","NA","NA","10","0","NA","NA",54,53,3729,"1","2","0","0"
"2013","BE",37371,566.510903426791,"4",1962,"1","1","1","1","11","2","NA","32","NA","NA","NA","NA",51,50,3737,"0.4571428571","2","0","101"
"2013","BE",37541,566.510903426791,"4",1932,"2","1","1","1","11","5","NA","NA","NA","NA","NA","NA",80,80,3754,"1","0","0","1"
"2013","BE",38031,566.510903426791,"4",1938,"2","1","1","1","14","2","NA","NA","NA","NA","NA","NA",74,74,3803,"0.8761904762","0","0","0"
"2013","BE",38081,566.510903426791,"3",1932,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",80,80,3808,"0.7714285714","1","0","100"
"2013","BE",38341,566.510903426791,"2",1959,"2","1","1","4","11","2","NA","NA","NA","NA","NA","NA",54,53,3834,"99","0","0","101"
"2013","BE",38361,566.510903426791,"3",1948,"2","1","1","1","11","5","NA","NA","NA","NA","0","NA",65,64,3836,"0.5","0","0","0"
"2013","BE",38431,566.510903426791,"1",1952,"2","1","3","1","NA","2","NA","NA","NA","NA","NA","NA",61,60,3843,"0.9571428571","0","0","0"
"2013","BE",38451,566.510903426791,"4",1981,"2","1","3","4","11","2","NA","NA","0","NA","NA","0",31,31,3845,"99","0","0","0"
"2013","BE",38501,566.510903426791,"3",1932,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",80,80,3850,"0.25","0","0","0"
"2013","BE",38551,566.510903426791,"3",1965,"1","1","4","1","11","2","32","NA","NA","NA","0","NA",47,47,3855,"1","1","0","101"
"2013","BE",38641,566.510903426791,"2",1965,"2","1","1","4","NA","2","NA","NA","NA","NA","NA","3",47,47,3864,"0","0","0","0"
"2013","BE",38681,566.510903426791,"1",1954,"1","1","3","1","11","NA","NA","NA","NA","0","NA","NA",59,58,3868,"0","0","0","0"
"2013","BE",38761,566.510903426791,"1",1968,"2","1","1","1","11","NA","NA","NA","NA","NA","0","NA",44,44,3876,"0.9285714286","0","0","0"
"2013","BE",39071,566.510903426791,"2",1979,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","0",34,33,3907,"0","2","0","0"
"2013","BE",39091,566.510903426791,"4",1977,"1","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA",35,35,3909,"99","0","0","0"
"2013","BE",39171,566.510903426791,"3",1947,"2","1","4","1","11","NA","NA","NA","NA","NA","NA","NA",66,65,3917,"0.8476190476","0","0","1"
"2013","BE",39271,566.510903426791,"2",1965,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",48,47,3927,"0.5142857143","0","0","0"
"2013","BE",39311,566.510903426791,"4",1966,"1","1","1","1","11","5","NA","NA","NA","0","0","NA",46,46,3931,"1","0","0","0"
"2013","BE",39371,566.510903426791,"4",1950,"1","1","4","1","11","2","NA","NA","0","NA","NA","NA",62,62,3937,"0.7571428571","0","0","101"
"2013","BE",39421,566.510903426791,"1",1986,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",26,26,3942,"99","0","0","0"
"2013","BE",39731,566.510903426791,"3",1972,"1","1","4","1","11","2","NA","NA","5","NA","NA","NA",41,40,3973,"0.5663084018","0","0","0"
"2013","BE",39741,566.510903426791,"4",1987,"1","1","4","1","11","2","NA","NA","NA","NA","NA","NA",26,25,3974,"1","2","0","100"
"2013","BE",39831,566.510903426791,"3",1935,"2","1","4","1","11","2","NA","NA","NA","NA","NA","NA",77,77,3983,"0.5","2","0","0"
"2013","BE",40051,566.510903426791,"1",1968,"1","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",45,44,4005,"99","0","0","0"
"2013","BE",40111,566.510903426791,"1",1961,"1","1","1","1","11","2","NA","NA","NA","0","NA","NA",51,51,4011,"0.9285714286","0","0","0"
"2013","BE",40121,566.510903426791,"4",1933,"2","1","4","4","11","NA","NA","NA","NA","NA","0","NA",79,79,4012,"1","0","1","0"
"2013","BE",40131,566.510903426791,"1",1984,"1","1","4","1","11","NA","NA","NA","NA","NA","NA","4",29,28,4013,"99","0","0","0"
"2013","BE",40181,566.510903426791,"4",1981,"1","1","4","1","11","5","NA","NA","NA","NA","NA","NA",32,31,4018,"0.2571428571","0","0","0"
"2013","BE",40211,566.510903426791,"2",1935,"2","1","1","1","11","NA","NA","NA","NA","NA","NA","NA",78,77,4021,"0.5","0","0","100"
"2013","BE",40261,566.510903426791,"1",1981,"2","1","1","1","NA","2","NA","NA","NA","NA","NA","NA",31,31,4026,"1","0","0","0"
"2013","BE",40561,566.510903426791,"1",1971,"1","1","4","4","11","2","NA","NA","NA","NA","NA","NA",42,41,4056,"0","0","0","0"
"2013","BE",40621,566.510903426791,"2",1958,"2","1","3","4","11","2","NA","NA","NA","NA","0","NA",55,54,4062,"0.8952380952","0","0","0"
"2013","BE",40711,566.510903426791,"4",1982,"2","1","1","1","11","2","NA","NA","NA","NA","NA","NA",30,30,4071,"0.6666666667","2","0","0"
"2013","BE",40871,566.510903426791,"1",1976,"1","1","4","1","NA","5","NA","NA","NA","NA","NA","NA",36,36,4087,"99","0","0","0"
"2013","BE",40901,566.510903426791,"2",1932,"2","1","4","4","11","5","NA","NA","NA","NA","0","NA",80,80,4090,"0.5416666667","0","0","0"
"2013","BE",41011,566.510903426791,"3",1964,"1","1","4","1","NA","5","NA","NA","NA","0","NA","NA",49,48,4101,"1","2","0","0"
"2013","BE",41021,566.510903426791,"2",1948,"2","1","4","1","NA","2","NA","26","NA","NA","0","NA",64,64,4102,"0","0","1","101"
"2013","BE",41101,566.510903426791,"4",1966,"2","1","3","1","11","2","NA","NA","NA","NA","NA","NA",47,46,4110,"0.5","2","0","0"
