"DB010","DB020","DB030","DB040","DB062","DB090"
"2013","BE",6855,"BE10","NA","689.4443"
"2013","BE",6870,"BE10","NA","862.3075"
"2013","BE",6871,"BE10","NA","1605.912"
"2013","BE",6889,"BE10","NA","427.1785"
"2013","BE",6902,"BE10","NA","953.4379"
"2013","BE",6915,"BE10","NA","321.4449"
"2013","BE",6929,"BE10","NA","2667.012"
"2013","BE",6931,"BE10","NA","2843.184"
"2013","BE",6944,"BE10","NA","605.7073"
"2013","BE",6965,"BE10","NA","656.7471"
"2013","BE",6966,"BE10","NA","918.5945"
"2013","BE",6977,"BE10","NA","2391.153"
"2013","BE",6985,"BE10","NA","840.769"
"2013","BE",6986,"BE10","NA","756.6918"
"2013","BE",7015,"BE10","NA","726.8437"
"2013","BE",7017,"BE10","NA","2111.482"
"2013","BE",7021,"BE10","NA","934.7753"
"2013","BE",7023,"BE10","NA","1017.856"
"2013","BE",7028,"BE10","NA","464.2013"
"2013","BE",7045,"BE10","NA","764.2816"
"2013","BE",7093,"BE10","NA","695.0434"
"2013","BE",7095,"BE10","NA","399.9947"
"2013","BE",7103,"BE10","NA","1057.263"
"2013","BE",7130,"BE10","NA","774.8869"
"2013","BE",7136,"BE10","NA","2093.663"
"2013","BE",7151,"BE10","NA","1488.458"
"2013","BE",7154,"BE10","NA","918.5325"
"2013","BE",7158,"BE10","NA","677.3991"
"2013","BE",7160,"BE10","NA","548.0277"
"2013","BE",7164,"BE10","NA","1298.171"
"2013","BE",7170,"BE10","NA","430.7823"
"2013","BE",7180,"BE10","NA","521.5757"
"2013","BE",7185,"BE10","NA","744.6397"
"2013","BE",7194,"BE10","NA","766.8722"
"2013","BE",7207,"BE10","NA","968.274"
"2013","BE",7208,"BE10","NA","1175.008"
"2013","BE",7221,"BE10","NA","1140.296"
"2013","BE",7231,"BE10","NA","1031.697"
"2013","BE",7239,"BE10","NA","1087.392"
"2013","BE",7288,"BE10","NA","879.5812"
"2013","BE",7289,"BE10","NA","947.48"
"2013","BE",7297,"BE10","NA","857.9593"
"2013","BE",7304,"BE10","NA","1012.506"
"2013","BE",7306,"BE10","NA","875.8595"
"2013","BE",7308,"BE10","NA","1283.462"
"2013","BE",7325,"BE10","NA","597.5326"
"2013","BE",7346,"BE10","NA","740.3677"
"2013","BE",7361,"BE10","NA","926.7891"
"2013","BE",7366,"BE10","NA","1198.258"
"2013","BE",7377,"BE10","NA","525.4541"
"2013","BE",7380,"BE10","NA","297.5237"
"2013","BE",7390,"BE10","NA","938.6623"
"2013","BE",7395,"BE10","NA","925.3738"
"2013","BE",7412,"BE10","NA","1519.924"
"2013","BE",7430,"BE10","NA","871.7903"
"2013","BE",7434,"BE10","NA","1147.273"
"2013","BE",7442,"BE10","NA","675.6514"
"2013","BE",7455,"BE10","NA","540.8105"
"2013","BE",7473,"BE10","NA","1417.457"
"2013","BE",7507,"BE10","NA","878.6149"
"2013","BE",7512,"BE10","NA","452.1397"
"2013","BE",7515,"BE10","NA","742.0898"
"2013","BE",7518,"BE10","NA","848.2147"
"2013","BE",7529,"BE10","NA","588.1338"
"2013","BE",7534,"BE10","NA","833.8634"
"2013","BE",7542,"BE10","NA","643.705"
"2013","BE",7550,"BE10","NA","1176.27"
"2013","BE",7554,"BE10","NA","819.3693"
"2013","BE",7566,"BE10","NA","805.3425"
"2013","BE",7567,"BE10","NA","1178.719"
"2013","BE",7582,"BE10","NA","3919.322"
"2013","BE",7603,"BE10","NA","1242.665"
"2013","BE",7605,"BE10","NA","893.815"
"2013","BE",7613,"BE10","NA","920.5509"
"2013","BE",7619,"BE10","NA","1214.452"
"2013","BE",7654,"BE10","NA","589.8223"
"2013","BE",7677,"BE10","NA","515.5798"
"2013","BE",7681,"BE10","NA","3365.236"
"2013","BE",7689,"BE10","NA","1372.706"
"2013","BE",7702,"BE10","NA","969.2143"
"2013","BE",7706,"BE10","NA","2024.486"
"2013","BE",7747,"BE10","NA","470.7021"
"2013","BE",7750,"BE10","NA","626.0186"
"2013","BE",7755,"BE10","NA","821.9901"
"2013","BE",7768,"BE10","NA","1745.347"
"2013","BE",7773,"BE10","NA","639.4957"
"2013","BE",7780,"BE10","NA","841.6663"
"2013","BE",7786,"BE10","NA","729.1805"
"2013","BE",7815,"BE10","NA","569.9927"
"2013","BE",7827,"BE10","NA","740.42"
"2013","BE",7835,"BE10","NA","553.3338"
"2013","BE",7854,"BE10","NA","846.1242"
"2013","BE",7875,"BE10","NA","1082.468"
"2013","BE",7879,"BE10","NA","588.1338"
"2013","BE",7891,"BE10","NA","677.7449"
"2013","BE",7904,"BE10","NA","588.457"
"2013","BE",7918,"BE10","NA","580.8899"
"2013","BE",7926,"BE10","NA","1031.136"
"2013","BE",7936,"BE10","NA","1258.067"
"2013","BE",7944,"BE10","NA","961.4982"
"2013","BE",7945,"BE10","NA","3365.236"
"2013","BE",7953,"BE10","NA","871.3259"
"2013","BE",7956,"BE10","NA","538.1593"
"2013","BE",7967,"BE10","NA","1879.931"
"2013","BE",7978,"BE10","NA","1187.089"
"2013","BE",7997,"BE10","NA","332.1223"
"2013","BE",8020,"BE10","NA","1435.798"
"2013","BE",8038,"BE10","NA","948.2315"
"2013","BE",8052,"BE10","NA","1961.695"
"2013","BE",8069,"BE10","NA","1153.847"
"2013","BE",8074,"BE10","NA","512.1594"
"2013","BE",8089,"BE10","NA","884.9785"
"2013","BE",8102,"BE10","NA","1758.511"
"2013","BE",8106,"BE10","NA","959.233"
"2013","BE",8111,"BE10","NA","7805.467"
"2013","BE",8112,"BE10","NA","532.4913"
"2013","BE",8117,"BE10","NA","786.0921"
"2013","BE",8122,"BE10","NA","1469.846"
"2013","BE",8140,"BE10","NA","2203.936"
"2013","BE",8158,"BE10","NA","670.6774"
"2013","BE",8172,"BE10","NA","294.34"
"2013","BE",8184,"BE10","NA","1007.051"
"2013","BE",8197,"BE10","NA","936.6227"
"2013","BE",8200,"BE10","NA","765.448"
"2013","BE",8220,"BE10","NA","347.1659"
"2013","BE",8225,"BE10","NA","781.0825"
"2013","BE",8236,"BE10","NA","1040.264"
"2013","BE",8250,"BE10","NA","1152.585"
"2013","BE",8253,"BE10","NA","498.0556"
"2013","BE",8257,"BE10","NA","523.7003"
"2013","BE",8264,"BE10","NA","605.3679"
"2013","BE",8266,"BE10","NA","565.8084"
"2013","BE",8291,"BE10","NA","1144.015"
"2013","BE",8306,"BE10","NA","984.5014"
"2013","BE",8315,"BE10","NA","738.1859"
"2013","BE",8333,"BE10","NA","2894.023"
"2013","BE",8347,"BE10","NA","564.499"
"2013","BE",8360,"BE10","NA","857.9593"
"2013","BE",8365,"BE10","NA","998.2758"
"2013","BE",8366,"BE10","NA","1278.285"
"2013","BE",8367,"BE10","NA","1378.232"
"2013","BE",8388,"BE10","NA","782.03"
"2013","BE",8392,"BE10","NA","1417.457"
"2013","BE",8402,"BE10","NA","1158.597"
"2013","BE",8406,"BE10","NA","567.6218"
"2013","BE",8427,"BE10","NA","735.4772"
"2013","BE",8429,"BE10","NA","489.9882"
"2013","BE",8450,"BE10","NA","797.8072"
"2013","BE",8471,"BE10","NA","258.08"
"2013","BE",8489,"BE10","NA","1332.802"
"2013","BE",8495,"BE10","NA","6234.53"
"2013","BE",8508,"BE10","NA","1419.87"
"2013","BE",8529,"BE10","NA","737.5459"
"2013","BE",8547,"BE10","NA","1539.376"
"2013","BE",8554,"BE10","NA","2843.184"
"2013","BE",8559,"BE10","NA","2894.023"
"2013","BE",8561,"BE10","NA","657.3685"
"2013","BE",8564,"BE10","NA","873.1652"
"2013","BE",8588,"BE10","NA","927.9233"
"2013","BE",8594,"BE10","NA","1154.645"
"2013","BE",8597,"BE10","NA","513.235"
"2013","BE",8599,"BE10","NA","987.4922"
"2013","BE",8603,"BE10","NA","890.897"
"2013","BE",8648,"BE10","NA","1060.862"
"2013","BE",8650,"BE10","NA","1019.242"
"2013","BE",8658,"BE10","NA","558.9415"
"2013","BE",8672,"BE10","NA","1950.594"
"2013","BE",8688,"BE10","NA","860.6532"
"2013","BE",8699,"BE10","NA","2058.531"
"2013","BE",8702,"BE10","NA","513.6903"
"2013","BE",8704,"BE10","NA","12881.1"
"2013","BE",8725,"BE10","NA","1556.062"
"2013","BE",8730,"BE10","NA","585.6947"
"2013","BE",8731,"BE10","NA","823.5159"
"2013","BE",8736,"BE10","NA","933.1517"
"2013","BE",8740,"BE10","NA","505.0226"
"2013","BE",8773,"BE10","NA","646.1822"
"2013","BE",8785,"BE10","NA","1266.755"
"2013","BE",8804,"BE10","NA","1045.03"
"2013","BE",8811,"BE10","NA","834.8405"
"2013","BE",8812,"BE10","NA","582.7985"
"2013","BE",8820,"BE10","NA","614.9288"
"2013","BE",8825,"BE10","NA","481.7746"
"2013","BE",8828,"BE10","NA","926.263"
"2013","BE",8845,"BE10","NA","755.324"
"2013","BE",8851,"BE10","NA","584.4987"
"2013","BE",8854,"BE10","NA","1017.699"
"2013","BE",8878,"BE10","NA","432.5665"
"2013","BE",8885,"BE10","NA","608.5877"
"2013","BE",8897,"BE10","NA","1746.709"
"2013","BE",8905,"BE10","NA","998.5971"
"2013","BE",8921,"BE10","NA","713.3062"
"2013","BE",8925,"BE10","NA","658.9257"
"2013","BE",8927,"BE10","NA","494.3847"
"2013","BE",8941,"BE10","NA","698.2596"
"2013","BE",8942,"BE10","NA","860.4159"
"2013","BE",8959,"BE10","NA","1390.75"
"2013","BE",8966,"BE10","NA","975.1454"
"2013","BE",8982,"BE10","NA","499.5928"
"2013","BE",8999,"BE10","NA","822.22"
"2013","BE",9003,"BE10","NA","1022.102"
"2013","BE",9016,"BE10","NA","997.3323"
"2013","BE",9036,"BE10","NA","816.7359"
"2013","BE",9038,"BE10","NA","762.2505"
"2013","BE",9065,"BE10","NA","894.4571"
"2013","BE",9070,"BE10","NA","764.3316"
"2013","BE",9078,"BE10","NA","484.1362"
"2013","BE",9080,"BE10","NA","986.4638"
"2013","BE",9101,"BE10","NA","1026.776"
"2013","BE",9120,"BE10","NA","324.0145"
"2013","BE",9123,"BE10","NA","802.8382"
"2013","BE",9129,"BE10","NA","427.8349"
"2013","BE",9155,"BE10","NA","649.5435"
"2013","BE",9171,"BE10","NA","512.1177"
"2013","BE",9176,"BE10","NA","1246.58"
"2013","BE",9189,"BE10","NA","694.0424"
"2013","BE",9195,"BE10","NA","810.4313"
"2013","BE",9200,"BE10","NA","631.378"
"2013","BE",9202,"BE10","NA","1035.02"
"2013","BE",9223,"BE10","NA","437.5104"
"2013","BE",9252,"BE10","NA","800.7674"
"2013","BE",9264,"BE10","NA","541.4689"
"2013","BE",9277,"BE10","NA","693.7488"
"2013","BE",9308,"BE10","NA","537.1544"
"2013","BE",9317,"BE10","NA","2894.023"
"2013","BE",9319,"BE10","NA","878.6149"
"2013","BE",9330,"BE10","NA","939.3436"
"2013","BE",9337,"BE10","NA","501.9295"
"2013","BE",9347,"BE10","NA","824.9534"
"2013","BE",9374,"BE10","NA","294.8071"
"2013","BE",9376,"BE10","NA","1142.666"
"2013","BE",9387,"BE10","NA","446.2236"
"2013","BE",9394,"BE10","NA","1874.28"
"2013","BE",9404,"BE10","NA","296.5882"
"2013","BE",9406,"BE10","NA","839.6775"
"2013","BE",9447,"BE10","NA","214.7992"
"2013","BE",9453,"BE10","NA","999.2273"
"2013","BE",9471,"BE10","NA","888.8598"
"2013","BE",9483,"BE10","NA","460.8148"
"2013","BE",9496,"BE10","NA","759.7675"
"2013","BE",9501,"BE10","NA","774.8869"
"2013","BE",9514,"BE10","NA","1678.162"
"2013","BE",9528,"BE10","NA","1220.152"
"2013","BE",9557,"BE10","NA","611.3809"
"2013","BE",9570,"BE10","NA","2390.698"
"2013","BE",9573,"BE10","NA","598.5639"
"2013","BE",9584,"BE10","NA","894.5448"
"2013","BE",9589,"BE10","NA","589.8223"
"2013","BE",9591,"BE10","NA","1374.857"
"2013","BE",9597,"BE10","NA","387.4156"
"2013","BE",9604,"BE10","NA","698.8147"
"2013","BE",9606,"BE10","NA","2255.393"
"2013","BE",9607,"BE10","NA","1718.75"
"2013","BE",9621,"BE10","NA","578.7741"
"2013","BE",9629,"BE10","NA","757.4244"
"2013","BE",9636,"BE10","NA","1315.748"
"2013","BE",9641,"BE10","NA","1775.691"
"2013","BE",9653,"BE10","NA","1052.493"
"2013","BE",9657,"BE10","NA","1172.238"
"2013","BE",9658,"BE10","NA","2106.054"
"2013","BE",9686,"BE10","NA","563.9797"
"2013","BE",9709,"BE10","NA","665.475"
"2013","BE",9722,"BE10","NA","391.4668"
"2013","BE",9735,"BE10","NA","998.2758"
"2013","BE",9758,"BE10","NA","602.7699"
"2013","BE",9787,"BE10","NA","1718.75"
"2013","BE",9805,"BE10","NA","1051.867"
"2013","BE",9815,"BE10","NA","1497.974"
"2013","BE",9826,"BE10","NA","465.349"
"2013","BE",9832,"BE10","NA","858.986"
"2013","BE",9837,"BE10","NA","1294.508"
"2013","BE",9843,"BE10","NA","525.4541"
"2013","BE",9845,"BE10","NA","1159.575"
"2013","BE",9858,"BE10","NA","1467.778"
"2013","BE",9859,"BE10","NA","1725.972"
"2013","BE",9863,"BE10","NA","621.0542"
"2013","BE",9864,"BE10","NA","718.4819"
"2013","BE",9892,"BE10","NA","801.7325"
"2013","BE",9906,"BE10","NA","680.285"
"2013","BE",9907,"BE10","NA","977.2973"
"2013","BE",9946,"BE10","NA","464.4926"
"2013","BE",9957,"BE10","NA","2040.301"
"2013","BE",9960,"BE10","NA","730.5854"
"2013","BE",9988,"BE10","NA","1602.455"
"2013","BE",10015,"BE10","NA","572.2965"
"2013","BE",10023,"BE10","NA","604.9573"
"2013","BE",10051,"BE10","NA","410.2389"
"2013","BE",10054,"BE10","NA","718.8259"
"2013","BE",10064,"BE10","NA","634.411"
"2013","BE",10071,"BE10","NA","656.335"
"2013","BE",10086,"BE10","NA","6234.53"
"2013","BE",10092,"BE10","NA","510.5209"
"2013","BE",10098,"BE10","NA","485.6711"
"2013","BE",10105,"BE10","NA","677.8373"
"2013","BE",10116,"BE10","NA","1053.722"
"2013","BE",10137,"BE10","NA","1680.028"
"2013","BE",10146,"BE10","NA","528.0897"
"2013","BE",10160,"BE10","NA","1012.924"
"2013","BE",10161,"BE10","NA","551.0082"
"2013","BE",10174,"BE10","NA","730.1859"
"2013","BE",10183,"BE10","NA","2325.074"
"2013","BE",10230,"BE10","NA","542.2235"
"2013","BE",10237,"BE10","NA","1772.25"
"2013","BE",10243,"BE10","NA","1550.31"
"2013","BE",10244,"BE10","NA","1002.289"
"2013","BE",10246,"BE10","NA","1440.99"
"2013","BE",10250,"BE10","NA","751.4161"
"2013","BE",10276,"BE10","NA","258.8104"
"2013","BE",10280,"BE10","NA","901.0996"
"2013","BE",10288,"BE10","NA","849.2369"
"2013","BE",10289,"BE10","NA","1302.465"
"2013","BE",10298,"BE10","NA","2187.763"
"2013","BE",10302,"BE10","NA","966.603"
"2013","BE",10305,"BE10","NA","1577.198"
"2013","BE",10314,"BE10","NA","778.6198"
"2013","BE",10330,"BE10","NA","814.5492"
"2013","BE",10345,"BE10","NA","1197.748"
"2013","BE",10355,"BE10","NA","915.6536"
"2013","BE",10369,"BE10","NA","1979.574"
"2013","BE",10378,"BE10","NA","623.2151"
"2013","BE",10382,"BE10","NA","580.9851"
"2013","BE",10406,"BE10","NA","665.475"
"2013","BE",10411,"BE10","NA","1447.246"
"2013","BE",10415,"BE10","NA","1700.007"
"2013","BE",10417,"BE10","NA","1187.136"
"2013","BE",10419,"BE10","NA","744.746"
"2013","BE",10444,"BE10","NA","1159.575"
"2013","BE",10445,"BE10","NA","2954.26"
"2013","BE",10446,"BE10","NA","603.2266"
"2013","BE",10453,"BE10","NA","807.4063"
"2013","BE",10454,"BE10","NA","559.3528"
"2013","BE",10463,"BE10","NA","893.8148"
"2013","BE",10502,"BE10","NA","968.274"
"2013","BE",10508,"BE10","NA","1026.776"
"2013","BE",10515,"BE10","NA","1191.276"
"2013","BE",10539,"BE10","NA","2981.102"
"2013","BE",10544,"BE10","NA","518.9501"
"2013","BE",10561,"BE10","NA","586.7021"
"2013","BE",10562,"BE10","NA","520.4427"
"2013","BE",10583,"BE10","NA","1015.093"
"2013","BE",10585,"BE10","NA","506.817"
"2013","BE",10593,"BE10","NA","696.7133"
"2013","BE",10604,"BE10","NA","1469.846"
"2013","BE",10607,"BE10","NA","1879.931"
"2013","BE",10608,"BE10","NA","375.6808"
"2013","BE",10620,"BE10","NA","987.8561"
"2013","BE",10624,"BE10","NA","1119.143"
"2013","BE",10627,"BE10","NA","1049.48"
"2013","BE",10638,"BE10","NA","551.7549"
"2013","BE",10643,"BE10","NA","1258.448"
"2013","BE",10650,"BE10","NA","493.1018"
"2013","BE",10683,"BE10","NA","532.6358"
"2013","BE",10688,"BE10","NA","1598.928"
"2013","BE",10694,"BE10","NA","1255.349"
"2013","BE",10717,"BE10","NA","1539.376"
"2013","BE",10723,"BE10","NA","1159.575"
"2013","BE",10742,"BE10","NA","1422.273"
"2013","BE",10743,"BE10","NA","928.7177"
"2013","BE",10747,"BE10","NA","641.9338"
"2013","BE",10753,"BE10","NA","1874.28"
"2013","BE",10758,"BE10","NA","1079.228"
"2013","BE",10765,"BE10","NA","1046.068"
"2013","BE",10770,"BE10","NA","709.3788"
"2013","BE",10772,"BE10","NA","654.4772"
"2013","BE",10809,"BE10","NA","567.9396"
"2013","BE",10812,"BE10","NA","771.3508"
"2013","BE",10828,"BE10","NA","1214.452"
"2013","BE",10831,"BE10","NA","649.837"
"2013","BE",10836,"BE10","NA","1185.645"
"2013","BE",10848,"BE10","NA","415.132"
"2013","BE",10852,"BE10","NA","4410.846"
"2013","BE",10862,"BE10","NA","886.4379"
"2013","BE",10875,"BE10","NA","1150.678"
"2013","BE",10892,"BE10","NA","601.9259"
"2013","BE",10893,"BE10","NA","493.5143"
"2013","BE",10894,"BE10","NA","688.5422"
"2013","BE",10903,"BE10","NA","1950.803"
"2013","BE",10973,"BE21","NA","1451.554"
"2013","BE",11003,"BE21","NA","2586.871"
"2013","BE",11005,"BE21","NA","1271.051"
"2013","BE",11006,"BE21","NA","774.7215"
"2013","BE",11008,"BE21","NA","857.0779"
"2013","BE",11054,"BE21","NA","4912.452"
"2013","BE",11071,"BE21","NA","1095.148"
"2013","BE",11079,"BE21","NA","1035.679"
"2013","BE",11088,"BE21","NA","434.3991"
"2013","BE",11095,"BE21","NA","389.7667"
"2013","BE",11128,"BE21","NA","2688.244"
"2013","BE",11136,"BE21","NA","630.7488"
"2013","BE",11152,"BE21","NA","1758.511"
"2013","BE",11187,"BE21","NA","632.8698"
"2013","BE",11197,"BE21","NA","1110.679"
"2013","BE",11236,"BE21","NA","930.5076"
"2013","BE",11248,"BE21","NA","1546.154"
"2013","BE",11250,"BE21","NA","686.7866"
"2013","BE",11251,"BE21","NA","1101.691"
"2013","BE",11253,"BE21","NA","847.4122"
"2013","BE",11288,"BE21","NA","1307.26"
"2013","BE",11302,"BE21","NA","388.8245"
"2013","BE",11329,"BE21","NA","380.4605"
"2013","BE",11385,"BE21","NA","849.5478"
"2013","BE",11396,"BE21","NA","472.0696"
"2013","BE",11424,"BE21","NA","652.6424"
"2013","BE",11439,"BE21","NA","1152.116"
"2013","BE",11444,"BE21","NA","1580.783"
"2013","BE",11448,"BE21","NA","607.2458"
"2013","BE",11463,"BE21","NA","927.3463"
"2013","BE",11495,"BE21","NA","828.0096"
"2013","BE",11527,"BE21","NA","686.5303"
"2013","BE",11534,"BE21","NA","542.2235"
"2013","BE",11539,"BE21","NA","1859.171"
"2013","BE",11540,"BE21","NA","562.5003"
"2013","BE",11576,"BE21","NA","412.4057"
"2013","BE",11579,"BE21","NA","874.8776"
"2013","BE",11582,"BE21","NA","764.4475"
"2013","BE",11608,"BE21","NA","686.263"
"2013","BE",11618,"BE21","NA","558.907"
"2013","BE",11625,"BE21","NA","910.8262"
"2013","BE",11630,"BE21","NA","2530.565"
"2013","BE",11660,"BE21","NA","825.3601"
"2013","BE",11663,"BE21","NA","516.4406"
"2013","BE",11712,"BE21","NA","1099.81"
"2013","BE",11722,"BE21","NA","876.8966"
"2013","BE",11723,"BE21","NA","755.0141"
"2013","BE",11754,"BE21","NA","780.4964"
"2013","BE",11805,"BE21","NA","1379.811"
"2013","BE",11831,"BE21","NA","449.0627"
"2013","BE",11889,"BE21","NA","579.9595"
"2013","BE",11958,"BE21","NA","1161.006"
"2013","BE",11969,"BE21","NA","1192.805"
"2013","BE",11994,"BE21","NA","783.7258"
"2013","BE",12002,"BE21","NA","756.6772"
"2013","BE",12009,"BE21","NA","480.5392"
"2013","BE",12028,"BE21","NA","3538.623"
"2013","BE",12039,"BE21","NA","1008.094"
"2013","BE",12054,"BE21","NA","952.4333"
"2013","BE",12057,"BE21","NA","2595.046"
"2013","BE",12072,"BE21","NA","1003.007"
"2013","BE",12089,"BE21","NA","348.1208"
"2013","BE",12106,"BE21","NA","936.6227"
"2013","BE",12109,"BE21","NA","819.0859"
"2013","BE",12114,"BE21","NA","600.181"
"2013","BE",12127,"BE21","NA","881.4221"
"2013","BE",12143,"BE21","NA","463.6471"
"2013","BE",12148,"BE21","NA","1129.304"
"2013","BE",12181,"BE21","NA","4449.915"
"2013","BE",12188,"BE21","NA","451.4328"
"2013","BE",12190,"BE21","NA","779.1115"
"2013","BE",12228,"BE21","NA","821.101"
"2013","BE",12232,"BE21","NA","799.0359"
"2013","BE",12237,"BE21","NA","700.3427"
"2013","BE",12284,"BE21","NA","969.3481"
"2013","BE",12291,"BE21","NA","744.7402"
"2013","BE",12309,"BE21","NA","496.4649"
"2013","BE",12333,"BE21","NA","812.8843"
"2013","BE",12339,"BE21","NA","1443.072"
"2013","BE",12341,"BE21","NA","1499.915"
"2013","BE",12353,"BE21","NA","918.2698"
"2013","BE",12407,"BE21","NA","1242.269"
"2013","BE",12417,"BE21","NA","7077.635"
"2013","BE",12420,"BE21","NA","676.8974"
"2013","BE",12490,"BE21","NA","623.8559"
"2013","BE",12492,"BE21","NA","741.0133"
"2013","BE",12526,"BE21","NA","585.8193"
"2013","BE",12538,"BE21","NA","488.1301"
"2013","BE",12558,"BE21","NA","786.9614"
"2013","BE",12602,"BE21","NA","1302.465"
"2013","BE",12622,"BE21","NA","909.9928"
"2013","BE",12624,"BE21","NA","988.8806"
"2013","BE",12663,"BE21","NA","352.5657"
"2013","BE",12666,"BE21","NA","2845.629"
"2013","BE",12669,"BE21","NA","686.0789"
"2013","BE",12673,"BE21","NA","1048.873"
"2013","BE",12681,"BE21","NA","2024.486"
"2013","BE",12684,"BE21","NA","1196.289"
"2013","BE",12686,"BE21","NA","644.7543"
"2013","BE",12698,"BE21","NA","482.6151"
"2013","BE",12706,"BE21","NA","712.2414"
"2013","BE",12728,"BE21","NA","784.7606"
"2013","BE",12731,"BE21","NA","577.7738"
"2013","BE",12737,"BE21","NA","614.3722"
"2013","BE",12754,"BE21","NA","998.5971"
"2013","BE",12767,"BE21","NA","1409.112"
"2013","BE",12816,"BE21","NA","960.1101"
"2013","BE",12824,"BE21","NA","836.2548"
"2013","BE",12833,"BE21","NA","689.6777"
"2013","BE",12847,"BE21","NA","1459.596"
"2013","BE",12850,"BE21","NA","1565.913"
"2013","BE",12855,"BE21","NA","819.8389"
"2013","BE",12863,"BE21","NA","2599.542"
"2013","BE",12871,"BE21","NA","728.9013"
"2013","BE",12876,"BE21","NA","582.1547"
"2013","BE",12896,"BE21","NA","2954.26"
"2013","BE",12914,"BE21","NA","2079.452"
"2013","BE",12932,"BE21","NA","1060.716"
"2013","BE",12953,"BE21","NA","1041.924"
"2013","BE",12965,"BE21","NA","1654.055"
"2013","BE",12985,"BE21","NA","727.2008"
"2013","BE",12997,"BE21","NA","951.4517"
"2013","BE",13014,"BE21","NA","858.4107"
"2013","BE",13018,"BE21","NA","752.7427"
"2013","BE",13047,"BE21","NA","693.2001"
"2013","BE",13109,"BE21","NA","1192.774"
"2013","BE",13121,"BE21","NA","665.9419"
"2013","BE",13136,"BE21","NA","889.6816"
"2013","BE",13157,"BE21","NA","537.6194"
"2013","BE",13179,"BE21","NA","791.4469"
"2013","BE",13233,"BE21","NA","638.6804"
"2013","BE",13234,"BE21","NA","2063.835"
"2013","BE",13255,"BE21","NA","856.6612"
"2013","BE",13265,"BE21","NA","1515.667"
"2013","BE",13267,"BE21","NA","794.8016"
"2013","BE",13278,"BE21","NA","957.9763"
"2013","BE",13282,"BE21","NA","571.0706"
"2013","BE",13291,"BE21","NA","940.7572"
"2013","BE",13292,"BE21","NA","435.2708"
"2013","BE",13295,"BE21","NA","892.0976"
"2013","BE",13299,"BE21","NA","592.4408"
"2013","BE",13326,"BE21","NA","491.2151"
"2013","BE",13339,"BE21","NA","513.2358"
"2013","BE",13371,"BE21","NA","339.0824"
"2013","BE",13389,"BE21","NA","1172.319"
"2013","BE",13394,"BE21","NA","969.2143"
"2013","BE",13416,"BE21","NA","1497.686"
"2013","BE",13425,"BE21","NA","3538.623"
"2013","BE",13490,"BE21","NA","1631.252"
"2013","BE",13531,"BE21","NA","641.5489"
"2013","BE",13547,"BE21","NA","510.1837"
"2013","BE",13560,"BE21","NA","357.0364"
"2013","BE",13576,"BE21","NA","715.3864"
"2013","BE",13590,"BE21","NA","931.5487"
"2013","BE",13595,"BE21","NA","559.2801"
"2013","BE",13605,"BE21","NA","980.1606"
"2013","BE",13628,"BE21","NA","1049.851"
"2013","BE",13641,"BE21","NA","879.5638"
"2013","BE",13653,"BE21","NA","583.9371"
"2013","BE",13655,"BE21","NA","511.0023"
